OBJNAME,FIELD,NEW_VALUE,REASON
WISEA J144302.21+201248.6,PA,5.0,VI
WISEA J144343.11-393329.4,DIAM,0.537,VI
WISEA J144343.11-393329.4,BA,0.575,VI
WISEA J144343.11-393329.4,PA,10.0,VI
2MASS J14434291-3933206,DIAM,0.447,VI
2MASS J14434291-3933206,BA,0.575,VI
2MASS J14434291-3933206,PA,98.0,VI
2MASX J14440170-1533481,DIAM,0.333,VI
2MASX J14440170-1533481,BA,1.000,VI
2MASX J14440170-1533481,PA,90.0,VI
2MASX J14440212-1533421,DIAM,0.333,VI
2MASX J14440212-1533421,BA,0.840,VI
2MASX J14440212-1533421,PA,75.0,VI
WISEA J144444.32+273447.9,DIAM,0.333,VI
WISEA J144444.32+273447.9,BA,0.538,VI
WISEA J144444.32+273447.9,PA,28.0,VI
GALEXASC J144443.54+273451.2,DIAM,0.333,VI
GALEXASC J144443.54+273451.2,BA,0.598,VI
GALEXASC J144443.54+273451.2,PA,38.4,VI
WISEA J144454.65+062529.2,DIAM,0.333,VI
WISEA J144454.65+062529.2,BA,0.640,VI
WISEA J144454.65+062529.2,PA,60.0,VI
WISEA J144455.88+062527.8,DIAM,0.333,VI
WISEA J144455.88+062527.8,BA,0.716,VI
WISEA J144455.88+062527.8,PA,87.6,VI
WISEA J144705.75-003106.5,DIAM,0.333,VI
WISEA J144705.75-003106.5,BA,0.715,VI
WISEA J144705.75-003106.5,PA,16.0,VI
WISEA J144706.24-003114.7,DIAM,0.333,VI
WISEA J144706.24-003114.7,BA,0.777,VI
WISEA J144706.24-003114.7,PA,56.0,VI
UGC 09532 NED04,DIAM,0.661,VI
UGC 09532 NED04,BA,0.406,VI
UGC 09532 NED04,PA,15.1,VI
UGC 09532 NED06,DIAM,1.107,VI
UGC 09532 NED06,BA,0.736,VI
UGC 09532 NED06,PA,135.1,VI
UGC 09532 NED02,DIAM,0.588,VI
UGC 09532 NED02,BA,0.372,VI
UGC 09532 NED02,PA,0.0,VI
UGC 09532 NED05,DIAM,0.639,VI
UGC 09532 NED05,BA,0.826,VI
UGC 09532 NED05,PA,9.2,VI
2MASX J14493863-3020374,DIAM,0.333,VI
2MASX J14493863-3020374,BA,0.960,VI
2MASX J14493863-3020374,PA,130.0,VI
WISEA J145018.26+205614.5,DIAM,0.333,VI
WISEA J145018.26+205614.5,BA,0.940,VI
WISEA J145018.26+205614.5,PA,165.0,VI
UGC 09555 NED02,DIAM,1.735,VI
UGC 09555 NED02,BA,0.699,VI
UGC 09555 NED02,PA,143.2,VI
UGC 09555 NED01,DIAM,1.143,VI
UGC 09555 NED01,BA,0.915,VI
UGC 09555 NED01,PA,175.2,VI
WISEA J145059.01+311756.2,DIAM,0.333,VI
WISEA J145059.01+311756.2,BA,0.813,VI
WISEA J145059.01+311756.2,PA,11.2,VI
WISEA J145058.60+311824.3,DIAM,0.333,VI
WISEA J145058.60+311824.3,BA,0.609,VI
WISEA J145058.60+311824.3,PA,149.0,VI
WISEA J145058.69+311742.3,DIAM,1.087,VI
WISEA J145058.69+311742.3,BA,0.596,VI
WISEA J145058.69+311742.3,PA,0.0,VI
WISEA J145120.05+184103.5,DIAM,0.631,VI
WISEA J145120.05+184103.5,BA,0.626,VI
WISEA J145120.05+184103.5,PA,17.4,VI
ESO 327- G 023,DIAM,1.660,VI
ESO 327- G 023,BA,0.501,VI
ESO 327- G 023,PA,50.0,VI
WISEA J145125.00-375852.7,DIAM,0.724,VI
WISEA J145125.00-375852.7,BA,0.589,VI
WISEA J145125.00-375852.7,PA,138.0,VI
WISEA J145132.29+321221.9,DIAM,0.468,VI
WISEA J145132.29+321221.9,BA,0.501,VI
WISEA J145132.29+321221.9,PA,153.9,VI
WISEA J145132.02+321234.3,DIAM,0.944,VI
WISEA J145132.02+321234.3,BA,0.230,VI
WISEA J145132.02+321234.3,PA,161.8,VI
WISEA J145208.01-284303.6,DIAM,0.333,VI
WISEA J145208.01-284303.6,BA,0.520,VI
WISEA J145208.01-284303.6,PA,120.0,VI
WISEA J145321.30-242400.8,DIAM,0.398,VI
WISEA J145321.30-242400.8,BA,0.525,VI
WISEA J145321.30-242400.8,PA,32.0,VI
WISEA J145324.91-242330.2,DIAM,0.417,VI
WISEA J145324.91-242330.2,BA,0.631,VI
WISEA J145324.91-242330.2,PA,53.0,VI
WISEA J145435.22+121517.2,DIAM,0.606,VI
WISEA J145435.22+121517.2,BA,0.958,VI
WISEA J145435.22+121517.2,PA,139.9,VI
WISEA J145439.36+121412.0,DIAM,0.333,VI
WISEA J145439.36+121412.0,BA,0.972,VI
WISEA J145439.36+121412.0,PA,6.0,VI
2MASS J14543803+2002109,DIAM,0.333,VI
2MASS J14543803+2002109,BA,1.000,VI
2MASS J14543803+2002109,PA,0.0,VI
CGCG 076-098 NED01,DIAM,0.935,VI
CGCG 076-098 NED01,BA,0.859,VI
CGCG 076-098 NED01,PA,63.0,VI
CGCG 076-098 NED02,DIAM,0.575,VI
CGCG 076-098 NED02,BA,0.618,VI
CGCG 076-098 NED02,PA,38.0,VI
SDSS J145607.55+171848.3,DIAM,0.333,VI
SDSS J145607.55+171848.3,BA,1.000,VI
SDSS J145607.55+171848.3,PA,0.0,VI
WISEA J145627.42+305341.2,DIAM,0.333,VI
WISEA J145627.42+305341.2,BA,0.533,VI
WISEA J145627.42+305341.2,PA,79.5,VI
2MASS J14582101+1542019,DIAM,0.333,VI
2MASS J14582101+1542019,BA,1.000,VI
2MASS J14582101+1542019,PA,0.0,VI
WISEA J145821.15+154207.0,DIAM,0.350,VI
WISEA J145821.15+154207.0,BA,0.400,VI
WISEA J145821.15+154207.0,PA,35.0,VI
WISEA J150038.89+293705.7,DIAM,0.333,VI
WISEA J150038.89+293705.7,BA,0.852,VI
WISEA J150038.89+293705.7,PA,144.0,VI
WISEA J150153.45+163101.8,DIAM,0.558,VI
WISEA J150153.45+163101.8,BA,0.568,VI
WISEA J150153.45+163101.8,PA,37.7,VI
2MFGC 12179,DIAM,0.845,VI
2MFGC 12179,BA,0.182,VI
2MFGC 12179,PA,114.7,VI
WISEA J150153.25+163108.2,DIAM,0.553,VI
WISEA J150153.25+163108.2,BA,0.862,VI
WISEA J150153.25+163108.2,PA,148.7,VI
WISEA J150333.04+053823.5,DIAM,0.333,VI
WISEA J150333.04+053823.5,BA,0.701,VI
WISEA J150333.04+053823.5,PA,33.0,VI
2MASX J15032893+0538119,DIAM,0.628,VI
2MASX J15032893+0538119,BA,0.724,VI
2MASX J15032893+0538119,PA,138.6,VI
LCRS B150213.4-111735,DIAM,0.347,VI
LCRS B150213.4-111735,BA,0.640,VI
LCRS B150213.4-111735,PA,0.0,VI
LCRS B150212.7-111726,DIAM,0.333,VI
LCRS B150212.7-111726,BA,1.000,VI
LCRS B150212.7-111726,PA,90.0,VI
WISEA J150514.88-085607.8,DIAM,0.333,VI
WISEA J150514.88-085607.8,BA,1.000,VI
WISEA J150514.88-085607.8,PA,90.0,VI
WISEA J150515.37+282012.5,DIAM,0.534,VI
WISEA J150515.37+282012.5,BA,0.554,VI
WISEA J150515.37+282012.5,PA,11.1,VI
CGCG 165-014 NED03,DIAM,1.178,VI
CGCG 165-014 NED03,BA,0.570,VI
CGCG 165-014 NED03,PA,171.4,VI
CGCG 165-014 NED02,DIAM,0.563,VI
CGCG 165-014 NED02,BA,0.736,VI
CGCG 165-014 NED02,PA,36.7,VI
WISEA J150601.90-795855.7,DIAM,0.468,VI
WISEA J150601.90-795855.7,BA,0.794,VI
WISEA J150601.90-795855.7,PA,20.5,VI
WISEA J150609.74-795847.1,DIAM,0.333,VI
WISEA J150609.74-795847.1,BA,0.900,VI
WISEA J150609.74-795847.1,PA,0.0,VI
WISEA J150616.84+101202.4,DIAM,0.347,VI
WISEA J150616.84+101202.4,BA,0.589,VI
WISEA J150616.84+101202.4,PA,102.5,VI
WISEA J150615.80+101208.0,DIAM,0.333,VI
WISEA J150615.80+101208.0,BA,0.885,VI
WISEA J150615.80+101208.0,PA,103.0,VI
WISEA J150644.67-193918.7,DIAM,0.333,VI
WISEA J150644.67-193918.7,BA,1.000,VI
WISEA J150644.67-193918.7,PA,90.0,VI
WISEA J150644.00-193928.6,DIAM,0.891,VI
WISEA J150644.00-193928.6,BA,0.417,VI
WISEA J150644.00-193928.6,PA,45.5,VI
WISEA J150657.95-313359.5,DIAM,0.363,VI
WISEA J150657.95-313359.5,BA,0.760,VI
WISEA J150657.95-313359.5,PA,145.0,VI
ESO 448-IG 012 NED01,DIAM,0.807,VI
ESO 448-IG 012 NED01,BA,0.714,VI
ESO 448-IG 012 NED01,PA,19.6,VI
WISEA J150721.93-432330.5,DIAM,0.650,VI
WISEA J150721.93-432330.5,BA,0.600,VI
WISEA J150721.93-432330.5,PA,55.0,VI
WISEA J150723.29-432410.6,DIAM,0.398,VI
WISEA J150723.29-432410.6,BA,0.562,VI
WISEA J150723.29-432410.6,PA,98.0,VI
WISEA J150747.03-015811.1,DIAM,0.333,VI
WISEA J150747.03-015811.1,BA,0.728,VI
WISEA J150747.03-015811.1,PA,78.6,VI
2MASS J15074739-0158089,DIAM,0.333,VI
2MASS J15074739-0158089,BA,0.738,VI
2MASS J15074739-0158089,PA,47.0,VI
WISEA J150749.44+262214.5,DIAM,0.333,VI
WISEA J150749.44+262214.5,BA,1.000,VI
WISEA J150749.44+262214.5,PA,90.0,VI
2MASX J15074723+2622448,DIAM,0.333,VI
2MASX J15074723+2622448,BA,0.539,VI
2MASX J15074723+2622448,PA,120.0,VI
WISEA J150748.45+262235.5,DIAM,0.333,VI
WISEA J150748.45+262235.5,BA,1.000,VI
WISEA J150748.45+262235.5,PA,90.0,VI
CGCG 106-013,DIAM,1.162,VI
CGCG 106-013,BA,0.790,VI
CGCG 106-013,PA,144.6,VI
2MASS J15085130+3014377,DIAM,0.333,VI
2MASS J15085130+3014377,BA,0.709,VI
2MASS J15085130+3014377,PA,108.0,VI
2MASS J15085173+3014346,DIAM,0.333,VI
2MASS J15085173+3014346,BA,0.525,VI
2MASS J15085173+3014346,PA,109.0,VI
2MASS J15095963+0300039,DIAM,0.611,VI
2MASS J15095963+0300039,BA,0.706,VI
2MASS J15095963+0300039,PA,162.0,VI
WISEA J151105.78-015028.0,DIAM,0.843,VI
WISEA J151105.78-015028.0,BA,0.769,VI
WISEA J151105.78-015028.0,PA,116.4,VI
WISEA J151116.08+035204.6,DIAM,0.333,VI
WISEA J151116.08+035204.6,BA,0.646,VI
WISEA J151116.08+035204.6,PA,154.0,VI
2MASX J15112352-0003337,DIAM,0.778,VI
2MASX J15112352-0003337,BA,0.452,VI
2MASX J15112352-0003337,PA,154.4,VI
WISEA J151123.52-000333.4,DIAM,1.643,VI
WISEA J151123.52-000333.4,BA,0.628,VI
WISEA J151123.52-000333.4,PA,145.6,VI
WISEA J151135.18+171913.9,DIAM,0.333,VI
WISEA J151135.18+171913.9,BA,0.631,VI
WISEA J151135.18+171913.9,PA,6.6,VI
WISEA J151133.93+171856.9,DIAM,0.333,VI
WISEA J151133.93+171856.9,BA,0.720,VI
WISEA J151133.93+171856.9,PA,20.0,VI
WISEA J151236.13+222917.6,DIAM,0.333,VI
WISEA J151236.13+222917.6,BA,0.865,VI
WISEA J151236.13+222917.6,PA,60.6,VI
2MASXi J1512357+222907,DIAM,0.333,VI
2MASXi J1512357+222907,BA,0.682,VI
2MASXi J1512357+222907,PA,18.0,VI
WISEA J151239.13-453501.9,DIAM,0.659,VI
WISEA J151239.13-453501.9,BA,0.605,VI
WISEA J151239.13-453501.9,PA,5.5,VI
WISEA J151245.27-453427.5,DIAM,0.353,VI
WISEA J151245.27-453427.5,BA,0.540,VI
WISEA J151245.27-453427.5,PA,55.0,VI
VV 692,DIAM,0.855,VI
VV 692,BA,0.504,VI
VV 692,PA,161.9,VI
VV 692 NED02,DIAM,0.333,VI
VV 692 NED02,BA,0.560,VI
VV 692 NED02,PA,105.0,VI
WISEA J151452.11+245229.7,DIAM,0.333,VI
WISEA J151452.11+245229.7,BA,0.759,VI
WISEA J151452.11+245229.7,PA,2.0,VI
WISEA J151453.04+245256.1,DIAM,0.560,VI
WISEA J151453.04+245256.1,BA,0.340,VI
WISEA J151453.04+245256.1,PA,173.0,VI
2MASX J15151749+0423495,DIAM,0.916,VI
2MASX J15151749+0423495,BA,0.680,VI
2MASX J15151749+0423495,PA,87.9,VI
WISEA J151515.82+042222.0,DIAM,0.753,VI
WISEA J151515.82+042222.0,BA,0.875,VI
WISEA J151515.82+042222.0,PA,140.1,VI
NSF J151559.13+043403.3,DIAM,0.333,VI
NSF J151559.13+043403.3,BA,1.000,VI
NSF J151559.13+043403.3,PA,0.0,VI
WISEA J151559.45+043356.4,DIAM,0.333,VI
WISEA J151559.45+043356.4,BA,1.000,VI
WISEA J151559.45+043356.4,PA,0.0,VI
WISEA J151645.33+071033.3,DIAM,0.333,VI
WISEA J151645.33+071033.3,BA,0.575,VI
WISEA J151645.33+071033.3,PA,41.3,VI
WISEA J151644.32+071019.2,DIAM,0.333,VI
WISEA J151644.32+071019.2,BA,0.575,VI
WISEA J151644.32+071019.2,PA,62.2,VI
WISEA J151758.64+265157.8,DIAM,0.333,VI
WISEA J151758.64+265157.8,BA,0.567,VI
WISEA J151758.64+265157.8,PA,85.0,VI
WISEA J151757.89+265145.8,DIAM,0.333,VI
WISEA J151757.89+265145.8,BA,0.839,VI
WISEA J151757.89+265145.8,PA,92.0,VI
WISEA J151804.27+233321.4,DIAM,0.525,VI
WISEA J151804.27+233321.4,BA,0.672,VI
WISEA J151804.27+233321.4,PA,25.5,VI
WISEA J151824.40+051201.9,DIAM,0.333,VI
WISEA J151824.40+051201.9,BA,0.660,VI
WISEA J151824.40+051201.9,PA,95.0,VI
WISEA J151841.81+061420.1,DIAM,0.333,VI
WISEA J151841.81+061420.1,BA,0.843,VI
WISEA J151841.81+061420.1,PA,68.4,VI
WISEA J151842.02+061512.5,DIAM,0.413,VI
WISEA J151842.02+061512.5,BA,0.754,VI
WISEA J151842.02+061512.5,PA,154.0,VI
WISEA J151849.73+062623.0,DIAM,0.390,VI
WISEA J151849.73+062623.0,BA,0.600,VI
WISEA J151849.73+062623.0,PA,130.0,VI
CGCG 021-078,DIAM,0.410,VI
CGCG 021-078,BA,0.880,VI
CGCG 021-078,PA,145.0,VI
WISEA J152040.94+015109.7,DIAM,0.333,VI
WISEA J152040.94+015109.7,BA,1.000,VI
WISEA J152040.94+015109.7,PA,90.0,VI
WISEA J152045.64+253119.1,DIAM,0.333,VI
WISEA J152045.64+253119.1,BA,0.813,VI
WISEA J152045.64+253119.1,PA,17.8,VI
WISEA J152057.49-252845.2,DIAM,0.417,VI
WISEA J152057.49-252845.2,BA,0.525,VI
WISEA J152057.49-252845.2,PA,96.0,VI
WISEA J152058.58-252842.7,DIAM,0.347,VI
WISEA J152058.58-252842.7,BA,0.880,VI
WISEA J152058.58-252842.7,PA,0.0,VI
CGCG 135-051 NED02,DIAM,0.470,VI
CGCG 135-051 NED02,BA,0.693,VI
CGCG 135-051 NED02,PA,75.2,VI
WISEA J152314.84+310018.8,DIAM,0.638,VI
WISEA J152314.84+310018.8,BA,0.884,VI
WISEA J152314.84+310018.8,PA,174.5,VI
WISEA J152311.25+310116.4,DIAM,0.788,VI
WISEA J152311.25+310116.4,BA,0.632,VI
WISEA J152311.25+310116.4,PA,123.6,VI
2MASX J15231503+3059337,DIAM,0.791,VI
2MASX J15231503+3059337,BA,0.427,VI
2MASX J15231503+3059337,PA,170.9,VI
2MASX J15240741+2953203,DIAM,1.396,VI
2MASX J15240741+2953203,BA,0.594,VI
2MASX J15240741+2953203,PA,160.0,VI
2MASX J15240257+2954233,DIAM,0.333,VI
2MASX J15240257+2954233,BA,0.912,VI
2MASX J15240257+2954233,PA,0.0,VI
WISEA J152408.43+295255.5,DIAM,0.697,VI
WISEA J152408.43+295255.5,BA,0.940,VI
WISEA J152408.43+295255.5,PA,22.0,VI
WISEA J152517.56+162508.4,DIAM,0.333,VI
WISEA J152517.56+162508.4,BA,0.729,VI
WISEA J152517.56+162508.4,PA,2.5,VI
WISEA J152516.84+162453.0,DIAM,0.333,VI
WISEA J152516.84+162453.0,BA,1.000,VI
WISEA J152516.84+162453.0,PA,90.0,VI
2MASS J15261537+0952598,DIAM,0.333,VI
2MASS J15261537+0952598,BA,0.524,VI
2MASS J15261537+0952598,PA,117.9,VI
WISEA J152613.45+095307.2,DIAM,0.333,VI
WISEA J152613.45+095307.2,BA,0.906,VI
WISEA J152613.45+095307.2,PA,115.0,VI
2MASS J15261666+1907286,DIAM,0.428,VI
2MASS J15261666+1907286,BA,0.545,VI
2MASS J15261666+1907286,PA,93.4,VI
WISEA J152622.12+295610.6,DIAM,0.468,VI
WISEA J152622.12+295610.6,BA,0.513,VI
WISEA J152622.12+295610.6,PA,102.9,VI
WISEA J152836.21+094550.0,DIAM,0.333,VI
WISEA J152836.21+094550.0,BA,0.964,VI
WISEA J152836.21+094550.0,PA,0.0,VI
WISEA J152839.12+094510.4,DIAM,0.599,VI
WISEA J152839.12+094510.4,BA,0.703,VI
WISEA J152839.12+094510.4,PA,102.0,VI
WISEA J152838.65+094511.3,DIAM,0.333,VI
WISEA J152838.65+094511.3,BA,0.668,VI
WISEA J152838.65+094511.3,PA,82.0,VI
2MASS J15302550-0130330,DIAM,0.333,VI
2MASS J15302550-0130330,BA,0.833,VI
2MASS J15302550-0130330,PA,0.0,VI
2MASX J15304942-0858216,DIAM,0.333,VI
2MASX J15304942-0858216,BA,0.820,VI
2MASX J15304942-0858216,PA,120.0,VI
2MASS J15305724+3249346,DIAM,0.333,VI
2MASS J15305724+3249346,BA,0.775,VI
2MASS J15305724+3249346,PA,17.0,VI
WISEA J153108.27-232914.8,DIAM,0.333,VI
WISEA J153108.27-232914.8,BA,0.741,VI
WISEA J153108.27-232914.8,PA,0.0,VI
WISEA J153101.73-232916.5,DIAM,0.333,VI
WISEA J153101.73-232916.5,BA,0.540,VI
WISEA J153101.73-232916.5,PA,135.0,VI
WISEA J153100.84-232922.1,DIAM,0.333,VI
WISEA J153100.84-232922.1,BA,1.000,VI
WISEA J153100.84-232922.1,PA,0.0,VI
2MASS J15310037-2329228,DIAM,0.333,VI
2MASS J15310037-2329228,BA,1.000,VI
2MASS J15310037-2329228,PA,0.0,VI
WISEA J153107.47-232909.7,DIAM,0.339,VI
WISEA J153107.47-232909.7,BA,0.550,VI
WISEA J153107.47-232909.7,PA,40.0,VI
WISEA J153208.85+312413.1,DIAM,0.333,VI
WISEA J153208.85+312413.1,BA,0.539,VI
WISEA J153208.85+312413.1,PA,155.0,VI
2MASS J15320769+3124039,DIAM,0.333,VI
2MASS J15320769+3124039,BA,0.509,VI
2MASS J15320769+3124039,PA,167.0,VI
WISEA J153249.86+280245.5,DIAM,0.333,VI
WISEA J153249.86+280245.5,BA,0.759,VI
WISEA J153249.86+280245.5,PA,104.5,VI
WISEA J153304.50-004635.2,DIAM,0.333,VI
WISEA J153304.50-004635.2,BA,0.813,VI
WISEA J153304.50-004635.2,PA,30.0,VI
2MASX J15330353-0046167,DIAM,0.333,VI
2MASX J15330353-0046167,BA,0.520,VI
2MASX J15330353-0046167,PA,100.0,VI
WISEA J153303.55-004616.4,DIAM,0.650,VI
WISEA J153303.55-004616.4,BA,0.648,VI
WISEA J153303.55-004616.4,PA,105.1,VI
WISEA J153321.13+134956.4,DIAM,0.591,VI
WISEA J153321.13+134956.4,BA,0.552,VI
WISEA J153321.13+134956.4,PA,149.3,VI
2MASX J15344731+1653017,DIAM,0.333,VI
2MASX J15344731+1653017,BA,0.860,VI
2MASX J15344731+1653017,PA,130.0,VI
WISEA J153449.33+114912.6,DIAM,0.333,VI
WISEA J153449.33+114912.6,BA,0.714,VI
WISEA J153449.33+114912.6,PA,179.0,VI
2MASS J15344978+1149190,DIAM,0.333,VI
2MASS J15344978+1149190,BA,0.459,VI
2MASS J15344978+1149190,PA,159.6,VI
2MASS J15363414+1400401,DIAM,0.333,VI
2MASS J15363414+1400401,BA,0.661,VI
2MASS J15363414+1400401,PA,68.0,VI
WISEA J153722.01+222310.9,DIAM,0.333,VI
WISEA J153722.01+222310.9,BA,0.589,VI
WISEA J153722.01+222310.9,PA,21.0,VI
WISEA J153721.98+222321.6,DIAM,0.333,VI
WISEA J153721.98+222321.6,BA,0.840,VI
WISEA J153721.98+222321.6,PA,170.0,VI
WISEA J153958.32-021500.0,DIAM,0.333,VI
WISEA J153958.32-021500.0,BA,0.594,VI
WISEA J153958.32-021500.0,PA,28.4,VI
WISEA J154012.54+030803.3,DIAM,0.904,VI
WISEA J154012.54+030803.3,BA,0.700,VI
WISEA J154012.54+030803.3,PA,35.9,VI
WISEA J154014.90+030832.4,DIAM,0.333,VI
WISEA J154014.90+030832.4,BA,0.871,VI
WISEA J154014.90+030832.4,PA,0.0,VI
WISEA J154015.93+175229.2,DIAM,0.569,VI
WISEA J154015.93+175229.2,BA,0.838,VI
WISEA J154015.93+175229.2,PA,31.2,VI
WISEA J154017.97+175304.3,DIAM,0.612,VI
WISEA J154017.97+175304.3,BA,0.825,VI
WISEA J154017.97+175304.3,PA,50.1,VI
WISEA J154119.32+153244.3,DIAM,0.333,VI
WISEA J154119.32+153244.3,BA,0.676,VI
WISEA J154119.32+153244.3,PA,140.0,VI
WISEA J154118.82+153256.1,DIAM,0.333,VI
WISEA J154118.82+153256.1,BA,0.813,VI
WISEA J154118.82+153256.1,PA,146.6,VI
WISEA J154211.65+255606.1,DIAM,0.333,VI
WISEA J154211.65+255606.1,BA,0.579,VI
WISEA J154211.65+255606.1,PA,118.0,VI
WISEA J154324.13+064904.5,DIAM,0.333,VI
WISEA J154324.13+064904.5,BA,0.773,VI
WISEA J154324.13+064904.5,PA,70.3,VI
WISEA J154323.36+064918.9,DIAM,0.333,VI
WISEA J154323.36+064918.9,BA,0.877,VI
WISEA J154323.36+064918.9,PA,0.0,VI
WISEA J154349.58+143842.1,DIAM,0.333,VI
WISEA J154349.58+143842.1,BA,1.000,VI
WISEA J154349.58+143842.1,PA,0.0,VI
WISEA J154509.17+081209.3,DIAM,0.333,VI
WISEA J154509.17+081209.3,BA,0.634,VI
WISEA J154509.17+081209.3,PA,51.2,VI
WISEA J154509.44+081214.0,DIAM,0.333,VI
WISEA J154509.44+081214.0,BA,1.000,VI
WISEA J154509.44+081214.0,PA,90.0,VI
WISEA J154507.99+332627.2,DIAM,0.333,VI
WISEA J154507.99+332627.2,BA,1.000,VI
WISEA J154507.99+332627.2,PA,90.0,VI
WISEA J154508.32+332634.3,DIAM,0.333,VI
WISEA J154508.32+332634.3,BA,0.524,VI
WISEA J154508.32+332634.3,PA,107.2,VI
2MASS J15463937+0329427,DIAM,0.462,VI
2MASS J15463937+0329427,BA,0.624,VI
2MASS J15463937+0329427,PA,173.4,VI
WISEA J154644.09+260041.7,DIAM,0.333,VI
WISEA J154644.09+260041.7,BA,1.000,VI
WISEA J154644.09+260041.7,PA,90.0,VI
WISEA J154707.31+275025.7,DIAM,0.333,VI
WISEA J154707.31+275025.7,BA,0.538,VI
WISEA J154707.31+275025.7,PA,32.0,VI
WISEA J155126.76+231759.9,DIAM,0.333,VI
WISEA J155126.76+231759.9,BA,0.902,VI
WISEA J155126.76+231759.9,PA,63.0,VI
2MASS J15512684+2317447,DIAM,0.333,VI
2MASS J15512684+2317447,BA,0.495,VI
2MASS J15512684+2317447,PA,136.0,VI
WISEA J155201.47+132618.8,DIAM,0.333,VI
WISEA J155201.47+132618.8,BA,0.620,VI
WISEA J155201.47+132618.8,PA,115.0,VI
WISEA J155211.11+340249.6,DIAM,0.333,VI
WISEA J155211.11+340249.6,BA,0.505,VI
WISEA J155211.11+340249.6,PA,170.4,VI
WISEA J155242.30-150245.8,DIAM,0.333,VI
WISEA J155242.30-150245.8,BA,0.832,VI
WISEA J155242.30-150245.8,PA,71.0,VI
WISEA J155241.44-150237.7,DIAM,0.333,VI
WISEA J155241.44-150237.7,BA,0.580,VI
WISEA J155241.44-150237.7,PA,100.0,VI
GALEXASC J155506.64+241056.2,DIAM,0.333,VI
GALEXASC J155506.64+241056.2,BA,0.502,VI
GALEXASC J155506.64+241056.2,PA,3.8,VI
WISEA J155507.01+241053.5,DIAM,0.373,VI
WISEA J155507.01+241053.5,BA,0.800,VI
WISEA J155507.01+241053.5,PA,160.0,VI
2MASX J15550774-1519331,DIAM,0.333,VI
2MASX J15550774-1519331,BA,0.800,VI
2MASX J15550774-1519331,PA,55.0,VI
WISEA J155507.78-151933.1,DIAM,0.355,VI
WISEA J155507.78-151933.1,BA,0.646,VI
WISEA J155507.78-151933.1,PA,0.0,VI
WISEA J155558.59+200145.5,DIAM,0.333,VI
WISEA J155558.59+200145.5,BA,0.668,VI
WISEA J155558.59+200145.5,PA,77.9,VI
WISEA J155646.86+255125.5,DIAM,1.398,VI
WISEA J155646.86+255125.5,BA,0.594,VI
WISEA J155646.86+255125.5,PA,156.9,VI
WISEA J155646.34+255138.3,DIAM,0.904,VI
WISEA J155646.34+255138.3,BA,0.470,VI
WISEA J155646.34+255138.3,PA,107.0,VI
WISEA J155813.29+271453.3,DIAM,1.541,VI
WISEA J155813.29+271453.3,BA,0.654,VI
WISEA J155813.29+271453.3,PA,130.6,VI
WISEA J155824.65+271346.2,DIAM,0.804,VI
WISEA J155824.65+271346.2,BA,0.773,VI
WISEA J155824.65+271346.2,PA,143.9,VI
WISEA J155820.01+271400.4,DIAM,1.933,VI
WISEA J155820.01+271400.4,BA,0.557,VI
WISEA J155820.01+271400.4,PA,132.8,VI
WISEA J155854.27-204832.5,DIAM,0.333,VI
WISEA J155854.27-204832.5,BA,0.700,VI
WISEA J155854.27-204832.5,PA,55.0,VI
AM 1556-325 NED02,DIAM,0.631,VI
AM 1556-325 NED02,BA,0.479,VI
AM 1556-325 NED02,PA,105.0,VI
AM 1556-325 NED01,DIAM,0.590,VI
AM 1556-325 NED01,BA,0.542,VI
AM 1556-325 NED01,PA,0.0,VI
WISEA J155921.19-330442.4,DIAM,0.333,VI
WISEA J155921.19-330442.4,BA,0.780,VI
WISEA J155921.19-330442.4,PA,10.0,VI
SDSS J160014.44+182233.4,DIAM,0.338,VI
SDSS J160014.44+182233.4,BA,0.747,VI
SDSS J160014.44+182233.4,PA,144.0,VI
2MASX J16001487+1822337,DIAM,0.333,VI
2MASX J16001487+1822337,BA,0.680,VI
2MASX J16001487+1822337,PA,150.0,VI
WISEA J160326.41+235154.9,DIAM,0.333,VI
WISEA J160326.41+235154.9,BA,0.622,VI
WISEA J160326.41+235154.9,PA,179.4,VI
2MASS J16045822+1648273,DIAM,0.333,VI
2MASS J16045822+1648273,BA,0.665,VI
2MASS J16045822+1648273,PA,40.8,VI
WISEA J160646.74+140453.1,DIAM,0.333,VI
WISEA J160646.74+140453.1,BA,0.580,VI
WISEA J160646.74+140453.1,PA,175.0,VI
WISEA J160905.72+010248.7,DIAM,0.333,VI
WISEA J160905.72+010248.7,BA,0.776,VI
WISEA J160905.72+010248.7,PA,145.0,VI
WISEA J160905.47+010259.5,DIAM,0.333,VI
WISEA J160905.47+010259.5,BA,0.620,VI
WISEA J160905.47+010259.5,PA,110.0,VI
WISEA J160912.57-680339.9,DIAM,0.468,VI
WISEA J160912.57-680339.9,BA,0.676,VI
WISEA J160912.57-680339.9,PA,34.5,VI
FGCE 1237,DIAM,1.180,VI
FGCE 1237,BA,0.178,VI
FGCE 1237,PA,7.2,VI
WISEA J160922.95-303016.7,DIAM,0.516,VI
WISEA J160922.95-303016.7,BA,0.603,VI
WISEA J160922.95-303016.7,PA,97.5,VI
WISEA J160927.59-330042.3,DIAM,0.630,VI
WISEA J160927.59-330042.3,BA,0.520,VI
WISEA J160927.59-330042.3,PA,25.0,VI
