OBJNAME,REGION
DESI J000.9897+05.4015,
DESI J318.9728-10.3347,
DESI J119.6553-87.7256,
DESI J351.2001+33.2145,
DESI J201.3130-84.7187,
DESI J356.4280-71.6553,
DESI J220.2655-84.9171,
DESI J346.0316+23.0550,
DESI J073.0099-48.0973,
DESI J293.2644-76.8952,
DESI J349.7955+28.0469,
DESI J306.4453-59.5804,
DESI J014.7602-66.5438,
DESI J347.0573+18.3480,
DESI J170.6951-87.5368,
DESI J074.5048-07.8995,
DESI J023.1977+23.7233,
DESI J333.9310-75.8434,
DESI J319.9321-08.6266,
DESI J023.1023+17.1002,
DESI J295.6839-79.1502,
DESI J041.1008-16.6905,
DESI J235.8856-25.6118,
DESI J069.3926+05.9144,
DESI J252.3786+26.1865,
DESI J321.0639-78.6796,
DESI J035.7932+19.9647,
DESI J318.0148-82.4866,
DESI J288.0486-79.4458,
DESI J193.9518-06.1589,
DESI J201.9593-84.7990,
DESI J232.1778-28.2422,
DESI J327.0402-77.5711,
DESI J176.4806-87.8686,
DESI J244.4278-13.2488,
DESI J289.2267-79.5331,
DESI J346.2462+25.6406,
DESI J099.8544-73.3966,
DESI J328.2852+14.8895,
DESI J228.6901-29.5692,
DESI J324.9374-79.5740,
DESI J317.7312-04.6840,
DESI J229.7463-33.6710,
DESI J083.8098-85.3495,
DESI J099.8237-63.6320,
DESI J302.0129-54.8598,
DESI J239.1926-80.4048,
DESI J345.2374+21.1823,
DESI J037.4235-84.6413,
DESI J346.9965+14.5248,
DESI J351.6741+33.3621,
DESI J230.6090-32.7931,
DESI J248.3024-79.9511,
DESI J324.3027+12.5931,
DESI J261.2933-78.1232,
DESI J222.5913-06.9911,
DESI J324.6115+12.7790,
DESI J058.3635-03.0225,
DESI J329.0694-07.3570,
DESI J257.1298+30.4972,
DESI J347.7936+11.8574,
DESI J320.8563-78.5494,
DESI J259.2655-79.4228,
DESI J237.4229-25.9076,
DESI J230.4170-29.5658,
DESI J290.5402-48.7528,
DESI J041.1937+11.4975,
DESI J259.7759-76.8134,
DESI J233.2998-26.7936,
DESI J123.6365-84.1023,
DESI J214.7474-84.3620,
DESI J320.0922+15.5311,
DESI J042.5399+08.6359,
DESI J351.9351+33.0715,
DESI J224.1740-87.3347,
DESI J257.4845-79.0610,
DESI J258.5274-75.5853,
DESI J145.0409+16.0149,
DESI J063.0824-61.8249,
DESI J324.1953+12.6996,
DESI J255.7221-79.8042,
DESI J304.0503-82.5486,
DESI J204.4997-82.7058,
DESI J213.7598-86.4070,
DESI J335.7070+06.9746,
DESI J055.9057-04.3644,
DESI J043.1359+08.4656,
DESI J143.2369-86.4290,
DESI J262.5657-78.7960,
DESI J260.1068-76.8842,
DESI J230.2125-28.8008,
DESI J097.3776-53.6019,
DESI J334.5502+27.3048,
DESI J300.2574-78.9842,
DESI J275.6884-73.4938,
DESI J075.1386-37.9414,
DESI J351.3139+33.5121,
DESI J280.1731-62.2964,
DESI J149.4697-81.9416,
DESI J316.8743-09.1559,
DESI J066.8803-42.7779,
DESI J019.2519-52.8675,
DESI J347.6218+19.2034,
DESI J173.8389-20.3323,
DESI J288.8246-78.4411,
DESI J069.9787-06.2795,
DESI J255.9967-83.8799,
DESI J106.8614-84.8853,
DESI J085.9600-86.9347,
DESI J234.8639+15.5795,
DESI J036.2332+11.6465,
DESI J317.0378-04.2752,
DESI J285.0737-81.6032,
DESI J307.7166-36.3130,
DESI J233.7239-26.8810,
DESI J210.8308-40.2362,
DESI J064.6359-60.8300,
DESI J235.0479-25.5288,
DESI J004.2188+04.3593,
DESI J004.1654-86.3107,
DESI J316.3941-07.4943,
DESI J007.7208+17.7643,
DESI J347.0952+19.7615,
DESI J152.2557-82.3330,
DESI J078.6716-85.6551,
DESI J354.3249-12.6206,
DESI J233.7295-26.6847,
DESI J354.5419-74.6187,
DESI J309.3461-03.5561,
DESI J326.9676+22.3181,
DESI J204.6009-83.6309,
DESI J060.1558-52.0210,
DESI J033.8354-46.4192,
DESI J220.8630-28.2487,
DESI J233.8562-26.5241,
DESI J352.1319+32.0626,
DESI J040.9482-17.2584,
DESI J340.6998+26.7981,
DESI J095.2324-58.7005,
DESI J037.0679-29.3960,
DESI J259.7917-78.6572,
DESI J098.4346-87.3106,
DESI J288.7737-43.6123,
DESI J042.8578+12.9847,
DESI J120.6169+25.4469,
DESI J170.2758-87.7916,
DESI J029.1539-01.0946,
DESI J309.2513-83.0461,
DESI J347.1408+19.8761,
DESI J345.1611+23.5747,
DESI J307.1664-59.3545,
DESI J043.9896-80.8478,
DESI J086.3253-22.7890,
DESI J122.0352-00.8501,
DESI J289.3278-79.6533,
DESI J297.6640-78.4294,
DESI J278.3945-65.4417,
DESI J265.5973+15.8343,
DESI J322.9459-82.4459,
DESI J343.1774-54.6467,
DESI J347.5947+23.2958,
DESI J235.2434-25.5176,
DESI J325.9453+23.7696,
DESI J329.8252+22.0632,
DESI J076.5737+00.0834,
DESI J045.9190-83.5462,
DESI J352.1743+31.9260,
DESI J095.9128-58.8762,
DESI J263.7578-76.4177,
DESI J240.3478-82.8126,
DESI J048.6029-10.1300,
DESI J349.2802+24.9927,
DESI J263.2415-77.5074,
DESI J243.6160+05.4491,
DESI J038.1274-33.9957,
DESI J019.1932+16.9375,
DESI J166.5663-86.6390,
DESI J322.0585+12.8400,
DESI J241.0487-80.1899,
DESI J067.8902-05.8389,
DESI J167.4972+31.8983,
DESI J162.8956-09.5439,
DESI J029.1112+08.6424,
DESI J265.6190+15.8457,
DESI J319.7340-07.6453,
DESI J112.9349-76.5665,
DESI J227.3670-32.0154,
DESI J328.4984+27.6025,
DESI J036.4875+11.7619,
DESI J328.0468+13.0904,
DESI J010.7126+03.6197,
DESI J161.0451-87.0709,
DESI J352.5632+34.2374,
DESI J320.1624-07.8569,
DESI J319.3913-08.1032,
DESI J074.8593-27.0667,
DESI J349.2254+25.2598,
DESI J293.8989-65.3095,
DESI J317.6080-04.5333,
DESI J319.7105-07.8458,
DESI J318.2562-05.4269,
DESI J036.4422-26.6002,
DESI J259.2467-78.6774,
DESI J081.5739-39.5242,
DESI J186.5991+20.6276,
DESI J152.7239-86.1512,
DESI J317.6242-09.7321,
DESI J015.9421+14.9709,
DESI J236.7710-26.1267,
DESI J318.6749-09.6289,
DESI J243.2204-19.8193,
DESI J287.6721-78.5096,
DESI J324.8702+02.5070,
DESI J022.6209+17.4407,
DESI J204.7723-84.8383,
DESI J199.8947-86.1786,
DESI J178.1483-87.6941,
DESI J325.6815+20.1495,
DESI J231.9336-26.4744,
DESI J326.4475+14.4209,
DESI J232.9826-84.5217,
DESI J201.8583-05.6687,
DESI J231.7259-30.8083,
DESI J233.1592-28.0592,
DESI J345.8061+01.9489,
DESI J255.6722-79.6165,
DESI J347.1642+19.1894,
DESI J166.9183-86.9441,
DESI J342.3055-03.1265,
DESI J344.2267-55.8308,
DESI J317.5741-10.4156,
DESI J023.8201-13.0445,
DESI J233.8265-26.9127,
DESI J236.2111-82.1961,
DESI J199.6060-87.7056,
DESI J023.7058-57.2980,
DESI J209.5494-40.4483,
DESI J262.0796-78.7260,
DESI J014.9206-06.5886,
DESI J260.2556-76.9585,
DESI J010.6968-14.5277,
DESI J326.5091+13.1695,
DESI J347.2889+17.7226,
DESI J268.3586+21.8028,
DESI J242.8421-19.5218,
DESI J265.7384-77.0559,
DESI J076.1853-04.3135,
DESI J355.1938-39.3189,
DESI J347.0177+14.1193,
DESI J027.8504-21.8633,
DESI J322.5035-07.3935,
DESI J091.0112-51.0140,
DESI J020.8072+19.4886,
DESI J257.3123-79.3471,
DESI J315.3329-67.1005,
DESI J229.6042-30.7046,
DESI J319.6340+05.2853,
DESI J230.6121-29.7742,
DESI J058.4018-39.7614,
DESI J019.9782+18.5224,
DESI J321.1595-82.6460,
DESI J258.2034-79.8260,
DESI J295.9329-60.9795,
DESI J296.3814-77.4458,
DESI J289.7725-36.7227,
DESI J069.6259-08.1700,
DESI J323.4294-79.0532,
DESI J351.5937+34.0170,
DESI J192.0375-85.0066,
DESI J180.2007-87.9584,
DESI J230.3957-33.2691,
DESI J320.0880-07.8542,
DESI J041.0143-24.9663,
DESI J075.7086-08.3037,
DESI J233.5270-28.2585,
DESI J320.0017-07.9011,
DESI J296.2354-78.9175,
DESI J260.3208-78.6406,
DESI J249.3191+02.8970,
DESI J334.6667-72.7405,
DESI J347.9919+18.1215,
DESI J307.9334+01.6394,
DESI J025.2555-44.5004,
DESI J232.6730-28.2606,
DESI J205.5524-13.9626,
DESI J096.7937-57.7280,
DESI J030.9457+20.4306,
DESI J094.5137-46.0000,
DESI J351.2369+30.5664,
DESI J344.9148+21.3012,
DESI J129.6262-86.4595,
DESI J189.1624-84.1272,
DESI J265.7775-76.1457,
DESI J319.9675-07.7702,
DESI J323.7595+12.1825,
DESI J323.5775-41.6110,
DESI J010.8566-26.1229,
DESI J271.1162-79.3311,
DESI J277.4732-59.8223,
DESI J238.8383+15.7714,
DESI J320.1301-07.2148,
DESI J293.5751-50.9621,
DESI J230.1231-32.7480,
DESI J126.4366-87.6131,
DESI J259.2280+13.9854,
DESI J115.4506-87.4335,
DESI J293.0425-78.4742,
DESI J142.1113-84.0819,
DESI J234.1355-26.3159,
DESI J160.2929-11.0416,
DESI J206.7078-84.8946,
DESI J057.8023-14.7403,
DESI J095.4936-55.6351,
DESI J168.4595+15.4487,
DESI J161.5262-86.5388,
DESI J155.6830-86.8660,
DESI J217.4421-20.5976,
DESI J129.8107-02.2092,
DESI J242.6891-19.3673,
DESI J319.0556-08.3763,
DESI J231.7680-30.2880,
DESI J208.5847-87.2031,
DESI J192.1792-13.4941,
DESI J031.7161+17.5356,
DESI J212.4207-87.0233,
DESI J201.8378+03.5786,
DESI J260.2979+14.8148,
DESI J342.5724-45.0925,
DESI J233.5830-26.9333,
DESI J205.4460-85.1717,
DESI J346.1318+21.6382,
DESI J232.6558-28.1493,
DESI J112.2966-68.7889,
DESI J065.4497-57.1282,
DESI J007.0821-11.3662,
DESI J187.1594-36.6242,
DESI J108.9336+32.9730,
DESI J236.3198-84.0707,
DESI J237.4097-82.6094,
DESI J317.8329-04.9602,
DESI J347.5263-35.8998,
DESI J035.7323+11.2785,
DESI J074.0646-85.2895,
DESI J238.6566-79.8138,
DESI J316.5976-04.3174,
DESI J308.1480+01.6663,
DESI J141.7488+04.7920,
DESI J244.1889-80.6468,
DESI J030.6248+20.0297,
DESI J287.2777-78.5730,
DESI J256.8721-80.1250,
DESI J326.2761-82.4725,
DESI J259.4758-77.1517,
DESI J347.2640+14.8800,
DESI J299.4516-29.7908,
DESI J335.9338-83.1318,
DESI J352.7763-85.2874,
DESI J351.3168+33.2587,
DESI J261.7161-78.0711,
DESI J206.7277-84.7277,
DESI J036.8047+18.0817,
DESI J038.5959+01.8350,
DESI J210.1401-33.0361,
DESI J218.2337-85.1159,
DESI J321.3730-05.4155,
DESI J343.5399+27.6231,
DESI J079.0904-25.3530,
DESI J347.3459+24.9486,
DESI J348.8256+20.0225,
DESI J351.6928+34.0378,
DESI J061.6627-02.5433,
DESI J296.0156-69.6587,
DESI J324.2108+02.1310,
DESI J325.2580-03.5072,
DESI J298.6285-78.7915,
DESI J075.6683-08.3344,
DESI J347.1683+18.4204,
DESI J346.2063+18.3835,
DESI J328.6981-46.2885,
DESI J080.3371-85.7077,
DESI J347.0379+20.9880,
DESI J321.3885-82.6522,
DESI J292.9221-79.0905,
DESI J320.0908-08.0308,
DESI J163.4370-87.9644,
DESI J230.3605-32.6237,
DESI J030.4091+03.7492,
DESI J297.9727-67.5461,
DESI J296.5259-67.7293,
DESI J264.7141-76.5025,
DESI J232.8767-27.4963,
DESI J020.0435+15.8579,
DESI J085.2809-31.3319,
DESI J152.2737-18.9364,
DESI J346.0959+24.7896,
DESI J232.6291-27.0030,
DESI J347.3554+19.5817,
DESI J154.8538-88.2039,
DESI J274.1192+29.8351,
DESI J259.3852-79.6620,
DESI J230.0941-32.7106,
DESI J231.7546-30.7742,
DESI J327.0945+25.1056,
DESI J234.3647-26.1763,
DESI J009.1386-81.7425,
DESI J323.8627+12.1716,
DESI J038.5378-21.2352,
DESI J190.5813-19.5143,
DESI J041.3534-53.0292,
DESI J161.6831-87.1112,
DESI J042.4182+13.9389,
DESI J230.6755-29.5265,
DESI J307.6824+04.9698,
DESI J317.6456-04.4024,
DESI J237.2723-25.2866,
DESI J080.5302-15.7403,
DESI J229.8663-29.6512,
DESI J217.5627-14.5951,
DESI J321.3184-05.9420,
DESI J278.2521-65.5552,
DESI J075.9360-18.0004,
DESI J260.3487-79.3957,
DESI J296.3703-68.9507,
DESI J229.4495-33.5345,
DESI J232.1601-28.2899,
DESI J347.0020+19.7457,
DESI J015.2394-22.6679,
DESI J207.8582-84.7117,
DESI J345.4320+25.2199,
DESI J349.1089+20.3629,
DESI J306.4913-59.5958,
DESI J000.5382+06.0356,
DESI J121.1778-87.5511,
DESI J244.5093-05.6302,
DESI J336.5478-41.3677,
DESI J317.7421+06.2968,
DESI J082.1689-52.0745,
DESI J215.5650-24.7788,
DESI J328.3020-82.7633,
DESI J340.0891+17.1071,
DESI J010.7932-08.1842,
DESI J328.5298-19.7095,
DESI J184.5950-39.3853,
DESI J326.7508+22.4234,
DESI J264.0523-76.3508,
DESI J335.5625+28.1965,
DESI J346.6417+13.9552,
DESI J355.5980+29.7537,
DESI J088.9992-49.0309,
DESI J333.7268+15.0062,
DESI J076.0442-07.9978,
DESI J014.4896-06.6721,
DESI J347.3898+18.0737,
DESI J230.0961-24.5826,
DESI J059.7252-29.9253,
DESI J229.9922-84.7080,
DESI J133.2860-08.8070,
DESI J352.3249+31.8531,
DESI J346.5324+24.6800,
DESI J260.0645-76.7532,
DESI J057.0137-21.7641,
DESI J352.3721-62.8369,
DESI J227.8230-26.7059,
DESI J141.8136-87.1603,
DESI J261.3212-77.1729,
DESI J264.2230+22.0910,
DESI J264.0091-79.2400,
DESI J061.6912-71.2745,
DESI J345.3553+12.8248,
DESI J020.4188+17.3844,
DESI J320.0382-08.8097,
DESI J234.4593-26.2454,
DESI J119.5850+17.9630,
DESI J260.1807-77.7722,
DESI J283.2004-70.0458,
DESI J059.7415-11.5208,
DESI J121.1101+04.0216,
DESI J076.7618-79.5080,
DESI J016.0365+15.7329,
DESI J238.2481-24.8345,
DESI J079.0663-85.5248,
DESI J037.3307+08.8558,
DESI J014.0907-07.5676,
DESI J347.2120+22.6712,
DESI J187.1476+05.5760,
DESI J245.8293-87.2382,
DESI J308.4482-01.4541,
DESI J347.5369+20.7985,
DESI J190.0971+16.4401,
DESI J234.3375-26.5147,
DESI J341.8885-06.3791,
DESI J346.5769+24.6072,
DESI J019.5106+17.3737,
DESI J169.1201-86.7319,
DESI J157.8714-83.6902,
DESI J150.1089-82.1017,
DESI J339.1286-03.8162,
DESI J317.4448-04.3301,
DESI J006.6875-09.9194,
DESI J346.5318+13.9287,
DESI J157.1465-05.5217,
DESI J175.4102-26.8481,
DESI J307.4627-51.0054,
DESI J212.2629-84.6628,
DESI J223.7414-84.4668,
DESI J082.0458-08.3852,
DESI J297.8176-67.8183,
DESI J261.1351-78.3807,
DESI J019.3051+17.0810,
DESI J328.0870+13.0257,
DESI J346.9874+20.9987,
DESI J325.1953+19.6009,
DESI J036.1590+19.0223,
DESI J233.4708-30.2031,
DESI J326.0845+13.1542,
DESI J037.1456+19.6988,
DESI J241.3709-80.5323,
DESI J191.4526-43.2963,
DESI J112.8155+17.7790,
DESI J356.6179+21.4488,
DESI J243.8994-15.0341,
DESI J306.5491-55.4666,
DESI J067.0697-29.7413,
DESI J347.1303+18.3513,
DESI J319.4217-07.7792,
DESI J219.6825-86.0787,
DESI J261.8519-76.4632,
DESI J326.2470+00.1680,
DESI J141.8297-86.2943,
DESI J324.6346+12.8520,
DESI J319.3539-07.9928,
DESI J079.3283-13.2936,
DESI J232.1406-26.0169,
DESI J351.9898+33.1588,
DESI J172.0976-86.6256,
DESI J347.1079+18.4794,
DESI J321.7380-02.6327,
DESI J307.9831+01.6567,
DESI J203.3807-84.6919,
DESI J076.2421-07.4585,
DESI J259.6532-78.7617,
DESI J337.1615+06.6745,
DESI J346.8231+21.0744,
DESI J030.0442+08.9394,
DESI J351.7870+31.0902,
DESI J319.4494-09.8671,
DESI J232.6110-28.2466,
DESI J012.2288-45.7887,
DESI J183.7923-82.4654,
DESI J099.3282-59.4810,
DESI J350.0839+27.1175,
DESI J343.3600-56.8330,
DESI J320.5856-06.0597,
DESI J234.9941-17.0882,
DESI J345.6540+22.8723,
DESI J316.3198+16.2010,
DESI J318.4094-07.4132,
DESI J076.2225-07.7882,
DESI J031.5433-09.9516,
DESI J120.6150-87.0669,
DESI J165.5107+02.7358,
DESI J351.5949+08.3246,
DESI J112.2108-68.7940,
DESI J351.7155+30.7032,
DESI J118.8769-87.5944,
DESI J037.7321-88.3791,
DESI J243.8234-18.7498,
DESI J230.4631-29.4670,
DESI J073.9348-15.8219,
DESI J289.1485-81.1074,
DESI J233.8031-25.6039,
DESI J259.0486-79.4810,
DESI J274.7303-81.8818,
DESI J325.9865-00.2679,
DESI J071.2826-07.3653,
DESI J233.4170-26.8969,
DESI J346.4050+28.0232,
DESI J222.2325-85.8427,
DESI J009.7791+18.4993,
DESI J018.0255-83.7628,
DESI J132.1857-86.2996,
DESI J295.9200-68.0068,
DESI J231.8904-29.2159,
DESI J155.6368-86.6741,
DESI J245.3667-18.3266,
DESI J093.4653-43.3303,
DESI J076.8801-06.3431,
DESI J232.4533-26.6638,
DESI J030.8207+20.3470,
DESI J250.8754-80.7284,
DESI J018.8763+16.3295,
DESI J232.7072-28.0645,
DESI J019.4348+16.7405,
DESI J012.8856-30.3303,
DESI J076.6102-84.6270,
DESI J231.1017-28.2825,
DESI J326.9897+09.1170,
DESI J319.0332-08.2458,
DESI J260.2006-78.8427,
DESI J325.2703+02.5394,
DESI J126.5160+22.1670,
DESI J324.5013+02.2868,
DESI J259.4733-76.5922,
DESI J346.2540+13.4767,
DESI J261.2689-76.7475,
DESI J026.7253+10.6293,
DESI J252.3407-80.5093,
DESI J076.6907-06.3614,
DESI J270.0930+27.1097,
DESI J337.0099+13.0717,
DESI J080.3633-85.7323,
DESI J180.2721-39.8740,
DESI J061.0273-68.7983,
DESI J171.6371+24.2154,
DESI J259.9128-77.9865,
DESI J325.6520+20.1625,
DESI J345.7245+20.8666,
DESI J247.3747-81.5696,
DESI J294.0493-77.5173,
DESI J321.3800-02.7254,
DESI J260.2278-78.9142,
DESI J074.9916-23.4011,
DESI J076.2598-06.4633,
DESI J251.3037-84.6960,
DESI J112.7070-75.1423,
DESI J342.3255-75.1864,
DESI J257.5480-79.9058,
DESI J252.4430-86.4124,
DESI J232.8670-23.0749,
DESI J262.8299-76.5947,
DESI J139.3908-85.9883,
DESI J233.6281-26.9280,
DESI J307.9907+01.4410,
DESI J336.4248+07.3402,
DESI J290.7451-37.3859,
DESI J319.8716-07.4979,
DESI J320.2749-06.5944,
DESI J142.9920-20.6231,
DESI J185.0521-26.1144,
DESI J032.3000+20.1040,
DESI J121.4753-72.2657,
DESI J235.0989-06.9104,
DESI J351.6851+30.7849,
DESI J202.5448-82.9683,
DESI J260.0911-77.2752,
DESI J347.2602+18.4929,
DESI J231.6673-84.4263,
DESI J354.6588-37.0510,
DESI J020.2457-74.8287,
DESI J230.0210-32.7000,
DESI J159.0001-87.8245,
DESI J291.5521-78.7056,
DESI J173.2935-09.4811,
DESI J349.5894+29.6649,
DESI J347.1383+18.2668,
DESI J281.9186-86.1308,
DESI J334.8570+27.3831,
DESI J140.3226-87.2452,
DESI J232.5779-28.0955,
DESI J243.8928-82.4269,
DESI J162.9126-86.9089,
DESI J347.4778+20.7151,
DESI J025.3523+16.3916,
DESI J071.2481-07.3267,
DESI J265.1116-76.1496,
DESI J207.5962-84.8152,
DESI J317.6568-04.6726,
DESI J280.5811-61.5002,
DESI J021.4979-63.1607,
DESI J317.3675-10.4028,
DESI J300.0612-30.9256,
DESI J345.9272+25.2504,
DESI J351.2408+30.4636,
DESI J150.2003-82.1379,
DESI J294.0390-76.7533,
DESI J319.9772-08.3726,
DESI J297.9496-76.0247,
DESI J259.3874-77.1397,
DESI J232.6948-26.9857,
DESI J324.6527-55.6084,
DESI J318.5051-05.2290,
DESI J076.4906-06.3898,
DESI J294.0234-78.1647,
DESI J259.5273-78.6431,
DESI J358.0046-08.7530,
DESI J350.3909+31.6858,
DESI J184.2236-25.3574,
DESI J243.0971+04.6297,
DESI J036.3707+18.4665,
DESI J248.7872-79.8138,
DESI J334.2224-24.5796,
DESI J218.6349-86.8823,
DESI J261.7979-77.9826,
DESI J318.4976-07.5178,
DESI J346.8320+16.3028,
DESI J263.1078-77.5206,
DESI J017.5408+15.7472,
DESI J281.1624-61.8814,
DESI J129.6288-86.3328,
DESI J263.6113-76.4855,
DESI J339.7129+07.3667,
DESI J200.8312-32.5020,
DESI J320.7058-58.4950,
DESI J320.1533-07.2006,
DESI J045.6107-78.5305,
DESI J319.2729-10.0145,
DESI J231.8575-31.5441,
DESI J227.2487-32.3162,
DESI J347.6115+20.5793,
DESI J288.4286-70.6505,
DESI J289.2832-41.3783,
DESI J332.2072+01.6475,
DESI J213.9760-86.4639,
DESI J351.5896+30.5306,
DESI J259.9316-76.9955,
DESI J322.0243+12.8942,
DESI J346.3598+24.5669,
DESI J348.1401+19.4814,
DESI J075.3411-09.1136,
DESI J194.9185-17.5978,
DESI J143.5648-87.9971,
DESI J271.4997-78.6063,
DESI J348.2731+19.6750,
DESI J317.9595-04.3921,
DESI J266.0512-76.0146,
DESI J234.0083-27.3823,
DESI J347.6135+16.5152,
DESI J251.0289-80.4986,
DESI J128.5677-86.6512,
DESI J243.2646-19.3167,
DESI J005.0217+00.6289,
DESI J346.6664+13.9535,
DESI J234.5126-28.6636,
DESI J200.7383-85.2234,
DESI J304.8833-77.2070,
DESI J283.8751-82.8841,
DESI J140.8976-86.2428,
DESI J239.0425-83.6385,
DESI J202.4055-41.9275,
DESI J297.3480-60.5084,
DESI J295.8365-69.7751,
DESI J257.9726-78.8667,
DESI J057.2906-72.8629,
DESI J291.7929-43.0901,
DESI J351.2070+30.4645,
DESI J258.6666-77.3816,
DESI J326.8751-62.0286,
DESI J104.3438-75.5426,
DESI J248.0454-81.4972,
DESI J122.1068+18.5293,
DESI J077.7538-02.1221,
DESI J151.8606-82.2327,
DESI J203.3146-84.7939,
DESI J036.3938+18.4586,
DESI J232.3675-28.4927,
DESI J148.5761+28.5030,
DESI J152.7668-86.0802,
DESI J335.5478+28.1715,
DESI J347.3011+17.6718,
DESI J140.0478-86.3720,
DESI J308.5569-78.8395,
DESI J354.8113-07.0298,
DESI J162.3496-06.8886,
DESI J070.7795-05.5507,
DESI J347.0951+18.2199,
DESI J239.4443-23.8008,
DESI J031.2553+20.6171,
DESI J347.3756+18.8404,
DESI J188.7430-41.7080,
DESI J080.5449-85.8866,
DESI J254.0106+26.7750,
DESI J231.6994-29.9844,
DESI J260.8237-78.9331,
DESI J002.7763+20.9334,
DESI J326.9060+22.3542,
DESI J347.1057+17.7599,
DESI J233.2228-82.3136,
DESI J036.2170+19.5217,
DESI J327.8407+13.7884,
DESI J359.2590+01.4465,
DESI J204.3399-83.6355,
DESI J005.6967+07.5181,
DESI J149.6395+28.8481,
DESI J126.1777-85.1636,
DESI J232.8378-27.5184,
DESI J168.3808-85.7783,
DESI J231.9977-28.6139,
DESI J230.4537-33.2064,
DESI J325.4135+05.4305,
DESI J347.0887+19.5222,
DESI J150.8697-82.1764,
DESI J321.9392+13.0292,
DESI J317.6419-09.6892,
DESI J159.5037-86.7880,
DESI J161.4755-87.0421,
DESI J151.8647-86.3476,
DESI J229.6928-34.0084,
DESI J318.1906+07.2269,
DESI J317.5637-09.3696,
DESI J229.4443-33.5771,
DESI J241.0015-07.4423,
DESI J231.0269-32.7914,
DESI J297.8720-67.8899,
DESI J290.6757-37.5460,
DESI J159.1930-86.6280,
DESI J069.5736-54.3223,
DESI J258.6368-79.7096,
DESI J233.2020-26.6149,
DESI J033.4390-48.6579,
DESI J307.0894-59.3347,
DESI J259.8731-77.0207,
DESI J230.1264+03.5531,
DESI J248.0023+13.6455,
DESI J271.9705-80.0546,
DESI J232.2813-26.0429,
DESI J321.3878-02.0556,
DESI J146.8899+03.9826,
DESI J308.3088-73.4786,
DESI J347.0583+19.5183,
DESI J329.4485-02.8320,
DESI J347.4584+17.4561,
DESI J351.1714+33.1052,
DESI J291.8370-79.1465,
DESI J233.8581-25.5781,
DESI J018.2069+01.0599,
DESI J083.4459-77.1181,
DESI J158.0295-30.5142,
DESI J342.1252+22.8497,
DESI J350.5309+33.5115,
DESI J201.9368-41.0417,
DESI J221.1211-05.7178,
DESI J135.8913-79.1236,
DESI J201.5214-86.4913,
DESI J063.6303-51.4426,
DESI J075.0199-09.7340,
DESI J033.9292-85.2225,
DESI J072.8311+02.5524,
DESI J300.4265-78.9183,
DESI J167.8534-04.4648,
DESI J343.3510+17.2634,
DESI J296.7408-63.2251,
DESI J232.5820-28.3316,
DESI J357.6383+22.5562,
DESI J244.5594-80.7697,
DESI J335.6136+28.2702,
DESI J317.6624-04.5848,
DESI J314.3096+10.0995,
DESI J347.3339+17.9092,
DESI J204.7144-84.7324,
DESI J044.9426-12.7889,
DESI J264.5414-79.3068,
DESI J228.7655-29.5898,
DESI J347.1828+20.9346,
DESI J084.6858-61.1610,
DESI J060.9506-69.1697,
DESI J170.9227-87.7694,
DESI J075.2305-09.2283,
DESI J028.7950+17.9895,
DESI J329.4838-06.2958,
DESI J233.8994-27.0161,
DESI J192.2019+05.2676,
DESI J040.5563-30.3349,
DESI J225.4307-84.9295,
DESI J026.7742-83.0207,
DESI J317.8159-04.9765,
DESI J336.9475+05.5892,
DESI J070.7471-05.4919,
DESI J211.5956-86.7379,
DESI J060.7832-68.7523,
DESI J175.6144-13.0014,
DESI J347.1532+18.3799,
DESI J268.1408-81.5185,
DESI J247.9438+18.4033,
DESI J317.8407-07.0923,
DESI J020.6648+17.3098,
DESI J317.0048-04.0096,
DESI J011.5652-02.7258,
DESI J261.5204-76.7317,
DESI J232.2363-27.8902,
DESI J291.9392-79.0958,
DESI J202.2284-82.8221,
DESI J319.2624-08.0616,
DESI J318.3714-07.2752,
DESI J248.1353-81.5214,
DESI J284.4978-65.0454,
DESI J260.3379-77.7924,
DESI J209.3742-39.8307,
DESI J261.7307+31.6864,
DESI J131.5052-85.0936,
DESI J351.2470+30.6186,
DESI J230.1362-28.8455,
DESI J328.2783+14.5711,
DESI J356.1771+27.5145,
DESI J092.3335-47.0389,
DESI J260.3908-78.5631,
DESI J024.3747-48.2487,
DESI J294.3937-77.4182,
DESI J231.8635-30.4111,
DESI J246.3144-80.8312,
DESI J227.9685-87.7356,
DESI J150.2429-82.3010,
DESI J335.5502+06.8823,
DESI J285.8281-74.6513,
DESI J347.5155+17.5269,
DESI J246.0677-80.6658,
DESI J334.7438+27.2331,
DESI J258.5072-79.8824,
DESI J243.1228-19.7598,
DESI J260.4139-77.6284,
DESI J139.3420-85.8036,
DESI J061.8855+05.2203,
DESI J036.0385+19.0415,
DESI J262.8148-76.5518,
DESI J320.2584-06.7367,
DESI J260.6350-79.4687,
DESI J321.7258-05.9289,
DESI J283.0378-78.1484,
DESI J336.8997+07.1006,
DESI J321.8209-05.6823,
DESI J325.4815+13.6395,
DESI J213.0984-34.4861,
DESI J259.6789-76.9565,
DESI J299.0860-78.9799,
DESI J325.6832+13.8515,
DESI J262.8627-77.5701,
DESI J020.6824+11.0278,
DESI J104.5663-55.9433,
DESI J214.4084+18.4015,
DESI J270.7298-69.6105,
DESI J265.7279-76.1176,
DESI J284.9599-81.6414,
DESI J204.1265-84.7838,
