OBJNAME,REGION
WISEA J171615.31+280049.9
WISEA J153722.01+222310.9
WISEA J213842.52-492129.1
WISEA J072112.36+324959.0
LSBC D774-01
WISEA J122121.32+060914.5
WISEA J045543.00-074947.4
ESO 013- G 021
WISEA J232916.73-375444.4
WISEA J202851.97-185105.8
VCC 1384
WISEA J100127.08+050233.8
2MASS J12560946-4936249
WISEA J160129.71+154956.1
WISEA J110834.66-835743.5
WISEA J133115.01-311153.0
WISEA J025220.78-470412.0
WISEA J144454.65+062529.2
WISEA J040755.67-172200.4
WISEA J101248.59+110659.9
WISEA J105311.59+190154.4
WISEA J191439.04-521923.8
2MASS J09091337-3218349
WISEA J062110.79-442602.0
WISEA J130655.61-010141.3
WISEA J211024.00+080501.4
WISEA J160144.55+271809.4
WISEA J144034.08+191549.9
VCC 0716
2MASS J13484448+2710556
WISEA J152810.61+095153.4
WISEA J105312.29+190142.3
NGC 7374B
WISEA J134604.01+281208.5
ESO 120- G 003
WISEA J162014.43-010637.1
WISEA J223452.97+131706.2
2MASS J15145728+2736330
2MASX J22190460-7451401
WISEA J132912.67-021834.2
WISEA J154432.50-852629.4
WISEA J144455.88+062527.8
WISEA J025816.71-754021.6
WISEA J151527.67+315443.3
2MASS J08062899+2237538
WISEA J181721.24-521806.3
WISEA J001533.78+143853.9
WISEA J145701.36-420002.2
WISEA J080107.20+175849.8
WISEA J014912.57+140001.1
WISEA J141953.39+060023.3
WISEA J203319.35+014519.2
MCG +00-01-050
WISEA J001138.96+261327.0
WISEA J161716.37-153702.3
WISEA J093631.11+104911.3
WISEA J174938.00+332751.9
2MASS J08484363-6757109
WISEA J014536.30+232641.8
WISEA J153321.13+134956.4
AM 2230-481 NED01
WISEA J155805.06+183845.3
2MASS J11424807+1312448
WISEA J010546.37-004533.6
WISEA J010831.68+010851.8
WISEA J234526.82+114650.6
WISEA J220212.01-170710.4
2MASX J08130278+2943253
WISEA J155329.65+272323.6
WISEA J144827.32+040152.8
WISEA J043353.49-714127.9
WISEA J050459.85-795129.0
2MASS J13133110+0554495
SDSS J081709.42+161814.2
WISEA J010544.46-004531.7
WISEA J085354.09+335542.9
IC 0298 NED01
WISEA J192415.34-751806.3
WISEA J095355.20-175420.5
WISEA J193101.49-831244.1
WISEA J000048.02-165457.2
2MASX J20242897-3152589
2MASS J13084343+1348253
ESO 373- G 011
2MASX J17301607-7618505
WISEA J233750.87+144105.8
WISEA J134604.97+281214.4
WISEA J164823.98+272121.4
WISEA J124414.82-734459.5
CGCG 419-020
WISEA J043836.59-585829.1
WISEA J112806.51+205947.0
WISEA J233628.23-810844.3
WISEA J172842.85+001920.3
WISEA J085720.59+164332.3
UGC 00570 NED02
WISEA J121649.97+015443.6
CGCG 097-090 NED02
WISEA J212932.95-013014.3
WISEA J130804.75-240651.1
WISEA J001406.83-405837.5
WISEA J123949.54+110021.8
WISEA J090904.06+121237.8
AP Lib
ESO 264- G 044
2MASX J17202890-6746248
WISEA J000151.39-362156.2
WISEA J205609.88-714054.8
WISEA J031905.50-715900.5
LCRS B232930.6-454247
WISEA J160905.72+010248.7
WISEA J151455.20+273632.7
WISEA J171855.61-613635.5
WISEA J101232.84+122809.4
WISEA J094611.33+022220.7
WISEA J014156.94-750314.7
WISEA J134202.19-083453.9
DESI J034.0779+19.5852
V Zw 220 NOTES01
WISEA J153100.81-345329.2
WISEA J122126.91+045238.1
WISEA J153721.21+222338.0
2MASS J00094964-8454333
WISEA J005759.86-832258.7
ESO 407-IG 017 NED02
WISEA J225451.74-163441.4
WISEA J122704.94+065459.8
ESO 526- G 018 NED02
WISEA J081833.61-712022.3
MCG -02-26-038 NED01
WISEA J224611.89-352651.9
WISEA J234121.39+202218.1
WISEA J010105.38-315218.5
ESO 434- G 015
FLASH J141519.03-262438.8
WISEA J000740.42+144506.6
WISEA J133936.92+095636.2
WISEA J084059.23+291323.2
WISEA J100553.14+115424.0
FGCE 1475
WISEA J204722.97-015230.9
WISEA J134202.92-083443.0
2MASS J20574919-3342481
WISEA J090107.83+314553.7
ESO 269-037
WISEA J092247.18+101047.9
WISEA J114648.49+232931.5
LCRS B131026.4-030946
WISEA J000722.51+071219.8
WISEA J000943.48-782816.0
2MASS J15064291+0519337
ESO 569- G 024
WISEA J013506.08-641500.8
NGC 5514 NED02
WISEA J154447.97-852623.6
WISEA J195926.23-402429.4
WISEA J025146.42-405933.4
NGC 4898 NED02
WISEA J224726.64+173613.0
2MASX J14411320-7528484
WISEA J180444.56+104826.2
WISEA J050451.63-644430.7
WISEA J022843.15+252334.1
WISEA J133230.49-225224.2
WISEA J195304.49-520232.9
WISEA J011636.41+240208.5
2MASS J03223988-2447211
WISEA J005512.24-111541.2
WISEA J151804.27+233321.4
WISEA J232449.71+135926.0
WISEA J135545.47+141108.5
ESO 284-IG 041 NED02
2MASS J14335806+0347502
WISEA J141518.89-262429.0
NGC 3563A
WISEA J182734.76-442430.9
WISEA J165944.21+023041.4
WISEA J011600.33+053712.3
WISEA J231002.70+172338.5
2MASS J11585270-5142358
CGPG 0224.6+2146 NED02
PGC1 2807055 NED001
WISEA J165027.18-652903.7
WISEA J102822.34-335711.2
WISEA J065412.66+281956.3
WISEA J195927.54-402444.0
WISEA J151701.48+153424.5
WISEA J114712.02-292856.9
UGC 06462
WISEA J165025.58-652913.4
WISEA J124633.13-505841.9
NGC 7253B
V Zw 139 NED02
WISEA J122128.03+045255.0
WISEA J192418.47-751830.5
WISEA J001247.34+193150.5
UGC 06678 NOTES01
WISEA J171517.10-822950.7
WISEA J031934.83+191327.2
LCRS B004919.3-423134
WISEA J001248.83+193202.0
NGC 6623 NED01
NGC 2573A
WISEA J124418.82-734505.7
ESO 238- G 016
WISEA J000938.86-782805.8
WISEA J031738.15+204132.0
CGCG 018-111 NED03
WISEA J114742.54+081740.6
PGC1 4668282 NED001
WISEA J113429.42-501413.7
WISEA J222536.24-311142.4
WISEA J033839.90+041742.7
UGC 06054
WISEA J143401.47+034750.6
GALEXASC J044238.70-502753.0
WISEA J185835.99-461540.8
2MASS J16445682-0815152
WISEA J090105.97+314556.3
WISEA J175226.87-652943.5
2MASS J00340010-3416282
V Zw 139 NED03
MCG +04-27-030
WISEA J151849.73+062623.0
WISEA J182736.90-442500.3
WISEA J191332.91-470231.7
2MASX J15533302+2723227
CGCG 414-036
2MASX J10141233-3509367
ESO 383- G 091
WISEA J180958.86-550837.2
NGC 3059
NGC 0890
IC 2082 NED02
NGC 5054
NGC 4753
NGC 1808
