OBJNAME,REGION
PGC1032324,
PGC 662985,
PGC 589420,
WISEA J144318.28-390621.6,
PGC 601881,
WISEA J144317.84-390617.1,
PGC 689048,
PGC 961734,
PGC 1083563,
PGC 1083501,
PGC 1072765,
PGC 724257,
WISEA J144733.50+132759.4,
PGC1431646,
PGC 1465463,
WISEA J144756.99+144310.5,
PGC 245404,
PGC 3099329,
WISEA J145308.50+164108.7,
WISEA J145309.81+164104.2,
WISEA J145311.61+164054.9,
WISEA J145238.40+164557.8,
WISEA J145255.53+164510.4,
WISEA J145253.86+164120.3,
WISEA J145253.95+164501.4,
WISEA J145259.09+164100.4,
PGC 053162,
WISEA J145253.55+164507.1,
WINGS J145304.47+164206.0,
WISEA J145249.91+164324.4,
WISEA J145250.03+164307.6,
PGC 838534,
2MASS J14542985-7526358,
PGC 961025,
WISEA J145458.49-273339.1,
PGC 753221,
PGC 1075476,
WISEA J145512.75-030913.7,
PGC 645255,
PGC 3097641,
PGC 901702,
PGC 1118798,
PGC 1118865,
PGC 811693,
PGC 682616,
PGC 556221,
PGC 1000584,
WISEA J150357.07-002109.3,
PGC 1145506,
WISEA J150403.43+240544.0,
PGC 1699873,
PGC 569501,
PGC 1055966,
PGC 1076488,
PGC 814734,
PGC 1134837,
WISEA J150925.72-723421.5,
PGC 262104,
PGC 1247498,
PGC 1478086,
PGC 1478044,
WISEA J151143.36+055721.4,
PGC 1292013,
PGC 1657683,
PGC 562675,
PGC 1486454,
PGC 092984,
PGC 990213,
WISEA J151519.51+155208.8,
PGC 1495183,
PGC 1360194,
2MASS J15204403-4316551,
PGC 1824075,
PGC 1824062,
PGC 956633,
PGC 956593,
WISEA J152301.57-423050.7,
2MASX J15240704+0102542,
PGC1182981,
PGC 1681564,
PGC 913877,
PGC 913914,
PGC 942554,
PGC 930842,
WISEA J153154.25+274339.2,
PGC 1816346,
PGC 1009117,
WISEA J154657.61-675357.9,
PGC 1744963,
PGC 1033177,
PGC 1033145,
PGC 1033178,
PGC 1908557,
PGC 714796,
PGC 714857,
PGC 1856986,
PGC 1942434,
PGC 1942451,
PGC 1611466,
PGC 1605505,
PGC 908342,
PGC 912056,
WISEA J155741.88+213123.9,
PGC 1651842,
PGC 274731,
PGC 274728,
PGC 1601720,
PGC 1601683,
WISEA J160428.72-683259.6,
PGC 285061,
PGC 160786,
2MASS J16045836-3331256,
PGC 675162,
PGC 264406,
PGC 682922,
PGC 1772434,
PGC 1772435,
PGC 221081,
PGC 221083,
PGC 900211,
PGC 994707,
PGC 994696,
2MASS J16133451-3357496,
PGC 669096,
PGC 1962479,
PGC 1962533,
PGC 1363028,
PGC 1363019,
WISEA J161808.44-704733.4,
PGC 271931,
WISEA J162017.27+144012.2,
PGC 1464299,
WISEA J162118.00+131018.1,
PGC 1424641,
PGC 1303353,
PGC 922965,
PGC 1214569,
PGC 1214406,
WISEA J162829.29+214659.8,
PGC 1657250,
WISEA J162827.64+214703.4,
WISEA J162859.83-735830.7,
PGC 252654,
PGC 1983959,
2MASS J16332882+3210248,
PGC 265408,
PGC 1120029,
WISEA J163946.69+072043.8,
PGC 1319595,
WISEA J164008.37+014654.3,
PGC 1205592,
WISEA J164051.28-745529.9,
PGC 247501,
WISEA J164328.37+140800.9,
WISEA J164326.63+140801.1,
PGC1450116,
PGC 1378103,
PGC 1378023,
PGC 1377964,
PGC 1200110,
PGC 1199953,
WISEA J164625.78+313559.5,
PGC 1954758,
PGC 1315269,
PGC 231534,
PGC 1146302,
PGC 1146243,
PGC 293153,
WISEA J165238.20-673920.7,
PGC 1860518,
PGC 1239878,
PGC 3097792,
PGC 3097791,
PGC1734826,
PGC 232437,
PGC 1192095,
PGC 1101953,
PGC 318946,
PGC 1480364,
PGC 1480359,
PGC 282403,
PGC 1156413,
PGC 1206431,
PGC 1206593,
PGC 226492,
PGC 1211175,
WISEA J171432.18+081347.6,
PGC 1342175,
2MASX J17172606+1452573,
PGC 1469504,
PGC 1469495,
WISEA J172623.90-620204.1,
WISEA J172650.94+301849.9,
PGC 1898905,
PGC 1361285,
PGC 1361274,
WISEA J172930.20+230905.8,
PGC 1682418,
PGC 393377,
PGC 1604106,
WISEA J173211.98+003726.8,
PGC 1170882,
WISEA J173222.08+195817.1,
PGC 1611851,
WISEA J173232.40+181942.2,
PGC 1556528,
WISEA J173304.70+011904.3,
PGC 1191259,
WISEA J173307.60+182544.9,
PGC 1559465,
WISEA J173344.50+011524.4,
PGC 1189293,
WISEA J173409.78+055856.1,
PGC 1292531,
2MASS J17352621+0006291,
PGC 1157394,
WISEA J173532.62+200117.1,
PGC 1613736,
PGC 1544558,
WISEA J173601.61+175330.8,
WISEA J173614.32+333149.4,
2MASS J17363009-0059427,
WISEA J173630.64-005948.8,
PGC 1129254,
PGC 1172033,
2MASS J17364328+0039373,
PGC 1554888,
WISEA J173708.06+200033.2,
PGC 1613320,
PGC 1206025,
PGC 1205931,
WISEA J173856.39+202259.4,
PGC 1625763,
WISEA J174026.15-013836.6,
PGC 1113768,
PGC 1569150,
WISEA J174216.66+201530.5,
PGC 1621880,
WISEA J174611.79-653250.6,
WISEA J174619.42-653254.6,
PGC 312306,
WISEA J174724.84-704940.8,
PGC 271754,
PGC 1903752,
PGC 1903804,
PGC 1955917,
PGC 1956190,
PGC 347025,
WISEA J175058.12-621641.2,
PGC 1619576,
WISEA J175224.38+262322.4,
PGC 1774238,
PGC 1729255,
WISEA J175531.43+251339.5,
PGC 317435,
PGC 303820,
PGC 1608958,
WISEA J180453.48+195301.6,
PGC 278633,
PGC 386487,
PGC 343389,
WISEA J180708.75+303132.6,
PGC 1907194,
PGC 1617313,
PGC 1617379,
2MASS J18125913+3149147,
PGC 1966024,
PGC 420563,
WISEA J181526.34+322634.3,
WISEA J181528.01+322655.8,
WISEA J181526.96+322635.9,
PGC 1997190,
WISEA J181635.94-593320.7,
PGC 370490,
PGC 254452,
PGC 458163,
WISEA J182130.65+312427.2,
PGC1945801,
2MASS J18215703+2645045,
PGC 353569,
PGC 3094970,
PGC 354623,
PGC 492718,
2MASS J18313606-4759528,
PGC 290787,
PGC 314893,
PGC 331339,
PGC 225591,
WISEA J184011.56-773039.4,
PGC 235810,
PGC 329403,
PGC 283810,
PGC 283825,
PGC 463230,
WISEA J185251.17-542847.7,
PGC 419021,
PGC 508256,
PGC 571421,
PGC 408151,
PGC 401353,
WISEA J185712.92-604009.4,
PGC 361491,
PGC 600186,
PGC 507003,
PGC 515859,
PGC 578232,
PGC 399434,
PGC 298794,
PGC 558063,
PGC 677489,
PGC 399266,
PGC 217880,
PGC 517748,
PGC 448623,
PGC 366548,
PGC 543649,
PGC 348871,
PGC 705631,
PGC 750491,
WISEA J192856.26-470946.4,
WISEA J192953.83-284254.0,
PGC 738314,
PGC 398203,
PGC 820844,
WISEA J193648.96-140259.3,
PGC 929639,
PGC 063436,
WISEA J194620.89-152148.1,
PGC 912272,
2MASX J19480391-5142453,
PGC 453335,
PGC 1264867,
WISEA J195121.74-085915.2,
PGC 996682,
WISEA J195351.75-295243.0,
PGC 724126,
PGC 1300464,
WISEA J195502.74+062549.4,
PGC 397064,
PGC 640556,
PGC 395112,
PGC 558441,
WISEA J195932.64-565933.4,
WISEA J195930.67-570002.4,
WISEA J200403.78-482701.5,
PGC 993261,
PGC 823214,
PGC 267776,
PGC 1089575,
PGC 1089499,
WISEA J200655.54-023155.4,
PGC 1089530,
PGC 675968,
PGC 675962,
PGC 421091,
PGC 946215,
PGC 843575,
WISEA J201039.44-064520.5,
PGC 1029140,
WISEA J201112.40-385303.8,
PGC 604169,
WISEA J201112.79-385300.3,
PGC 876929,
PGC 417159,
PGC 815801,
WISEA J201205.32-221955.5,
WISEA J201257.17-391603.4,
PGC 600034,
PGC 435979,
PGC 940950,
PGC 950605,
PGC 950581,
PGC 461523,
PGC 461493,
PGC448455,
PGC 571875,
PGC 401904,
PGC 638835,
PGC 1223160,
PGC 1223137,
2MASS J20203003-0235359,
PGC 1087816,
WISEA J202038.29+014024.2,
PGC 1202157,
2MASS J20203761+0139358,
PGC 1140436,
PGC 1035085,
2MASX J20212928-0039322,
WISEA J202128.87-003937.4,
PGC 1138036,
WISEA J202130.96-022125.2,
PGC 1094367,
PGC 650123,
WISEA J202216.74-020448.7,
PGC 1102233,
PGC 1242671,
PGC 1242605,
PGC 1135156,
PGC 564408,
PGC 1273408,
PGC 262980,
PGC 262972,
PGC 823573,
PGC 771656,
PGC 771609,
PGC 953229,
PGC 953131,
PGC 1272220,
WISEA J202437.56+044219.3,
PGC 1272178,
PGC 1084120,
WISEA J202559.80-512012.3,
PGC 457447,
PGC 1305400,
PGC 1305373,
PGC 570911,
PGC 1338723,
WISEA J202739.02-020601.1,
WISEA J202741.79-020609.0,
PGC 1101697,
2MASS J20273966-0205401,
PGC 596461,
PGC 1397818,
WISEA J202825.28+114303.3,
WISEA J203104.96+023230.6,
PGC 927488,
PGC 927517,
WISEA J203415.30-120858.1,
PGC 957023,
PGC 957009,
PGC 1020254,
PGC 1020159,
PGC 1353051,
PGC 1352907,
PGC 218027,
PGC 397054,
PGC 397032,
PGC 1172162,
WISEA J203755.82-521638.8,
PGC 446328,
WISEA J203757.65-334832.4,
PGC 460234,
WISEA J203815.84-510325.2,
PGC573005,
PGC 1301025,
SDSS J204150.54-010455.3,
PGC 1127298,
PGC 1110055,
PGC 399076,
PGC 681588,
PGC 128913,
PGC 435212,
PGC402783,
PGC 429704,
PGC 750192,
PGC 679272,
PGC 1139896,
2MASS J01000324-3400297,
PGC 1139687,
PGC 1139690,
WISEA J204332.12-285425.3,
WISEA J204330.96-285419.5,
PGC 735947,
WISEA J204329.92-285341.8,
2MASX J20433615-0415562,
PGC 697608,
PGC 582327,
PGC 3099272,
PGC 1398741,
PGC 1398786,
WISEA J204648.03-105104.9,
WISEA J204654.06+134641.4,
PGC 1440340,
PGC 128142,
PGC 352611,
PGC 1078100,
PGC 1078083,
WISEA J204833.48+102446.3,
PGC 1379104,
2MASS J20483410+1025108,
PGC377802,
PGC 673781,
PGC 535248,
2MASS J20500685-4437535,
WISEA J205012.44+143218.8,
PGC 1460716,
PGC 606409,
WISEA J205024.40-224453.9,
PGC 809499,
WISEA J205041.60-224512.2,
PGC 1128007,
PGC 1127953,
PGC 932261,
WISEA J205304.70-065856.8,
PGC1026101,
PGC 981566,
PGC1066356,
PGC1074755,
PGC 814396,
PGC991974,
PGC 1170003,
PGC 1169907,
2MASS J20533600-1542448,
PGC 907476,
PGC 794619,
PGC 1069636,
PGC569234,
PGC130615,
PGC 828399,
PGC 1245494,
PGC 1245540,
PGC 1094864,
PGC 1094806,
PGC 1105443,
PGC 1105419,
PGC 1251967,
PGC 1251982,
PGC 741906,
WISEA J205809.04+145259.9,
PGC 1469596,
PGC 1348161,
PGC 815344,
WISEA J205936.22+021218.4,
PGC 1219589,
PGC 324490,
PGC 848510,
WISEA J210036.78-195551.3,
WISEA J210116.56-415657.7,
PGC 798696,
WISEA J210207.65-153243.3,
WISEA J210305.94-244133.8,
PGC 787161,
WISEA J210311.20-411440.0,
PGC577564,
PGC 1103382,
WISEA J210315.07-020202.2,
PGC 657896,
WISEA J210342.13-344540.5,
WISEA J210413.21+060827.7,
PGC 1409313,
PGC 1409261,
PGC537709,
PGC 1431963,
PGC 1431950,
PGC 925813,
WISEA J210712.67-252835.2,
PGC 778534,
PGC 817431,
PGC 817499,
PGC 1102778,
PGC 1376721,
PGC 1376763,
PGC 506910,
PGC 623423,
PGC 915900,
PGC 532005,
PGC1059882,
PGC 528788,
PGC 1112287,
PGC 1248507,
PGC 1248438,
PGC 1248421,
PGC 1248426,
PGC 956795,
PGC 1206726,
WISEA J211230.89+014849.5,
PGC 956780,
GALEXASC J211337.37-473743.7,
PGC498328,
PGC 1381900,
WISEA J211508.31-530023.8,
PGC 128931,
PGC 623448,
PGC 962263,
WISEA J211636.10-114436.4,
PGC 268983,
PGC 1189712,
PGC 1189690,
WISEA J212040.43+092210.1,
PGC 1364210,
PGC 1364182,
PGC 1073269,
PGC358915,
PGC 869518,
WISEA J212304.50-181941.4,
APMUKS(BJ) B212141.02-322326.5,
PGC 695898,
PGC502210,
WISEA J212542.86+143316.1,
2MASX J21254174+1433021,
WISEA J212608.98-634353.6,
PGC 653375,
PGC 3097844,
PGC 1723960,
PGC 1724099,
PGC 268529,
WISEA J212742.89-713127.7,
PGC 1227396,
GALEXMSC J212933.64+022721.1,
PGC 3097849,
2MASX J21312423-5224290,
PGC444385,
PGC 606627,
PGC434736,
PGC 507385,
PGC 714510,
PGC 923621,
PGC 613821,
PGC 3097653,
PGC 134313,
PGC508925,
PGC 463656,
PGC 830925,
PGC 598191,
WISEA J214125.12-171555.4,
PGC 886078,
WISEA J214157.86-340000.1,
PGC 132438,
PGC507068,
WISEA J214335.54-520704.4,
PGC 129828,
PGC 829118,
PGC 1384355,
PGC 1384325,
PGC 735088,
GALEXASC J214503.71-285821.7,
PGC520878,
PGC 280007,
PGC390117,
PGC 312938,
PGC 312961,
PGC 135248,
PGC409475,
PGC 552933,
PGC 414599,
2MASS J21483592-4653436,
PGC 509229,
APMBGC 288+098+110,
PGC382314,
2MASX J21490799-3041383,
PGC 133333,
PGC 645571,
PGC 129057,
PGC 1011044,
PGC 1011001,
PGC 923498,
WISEA J215230.16-563159.0,
PGC 575721,
PGC 883740,
PGC 917389,
WISEA J215520.15-250009.9,
PGC 783715,
PGC 128247,
PGC385394,
WISEA J215632.36-095349.0,
PGC 163456,
PGC394247,
PGC 1693449,
PGC 1693490,
PGC 372888,
PGC 1381443,
PGC 1381492,
PGC 129863,
PGC 127664,
PGC 135339,
PGC 863071,
WISEA J215917.10-185038.5,
PGC 363261,
WISEA J220008.98-454317.5,
PGC 607501,
PGC 607509,
PGC 387763,
WISEA J220451.68-164203.3,
PGC 401507,
PGC 267277,
PGC 544219,
WISEA J220551.94-582803.9,
PGC1487224,
PGC 266867,
PGC 551733,
WISEA J220751.55-041814.7,
PGC 1060067,
PGC 296505,
PGC 1101737,
PGC423669,
PGC 275816,
PGC 766650,
PGC 766587,
PGC 1366824,
PGC 1366872,
PGC 1519533,
PGC 539960,
PGC 869056,
PGC974834,
PGC 282104,
WISEA J221121.05-702210.9,
PGC 127340,
PGC540615,
PGC 810096,
PGC 353172,
PGC 1137118,
PGC 737302,
2dFGRS S252Z012,
PGC 1081251,
PGC 529821,
PGC 490753,
WISEA J221436.86+202206.4,
PGC 1625324,
PGC396811,
PGC509614,
PGC 707552,
PGC 707502,
PGC 834323,
PGC 1004053,
PGC 1004052,
PGC 724638,
WISEA J221559.03-284541.0,
PGC 737766,
WISEA J221602.38-175834.7,
PGC 628702,
PGC 693435,
PGC430211,
WISEA J221634.12-322347.6,
PGC 692489,
WISEA J221634.56-343626.9,
PGC 660002,
PGC454760,
PGC452620,
PGC314865,
PGC 679524,
GALEXASC J221702.34-331202.1,
PGC 568421,
APMUKS(BJ) B221402.95-422025.2,
PGC 510237,
PGC 917091,
PGC 525589,
PGC 1263626,
WISEA J221750.65-640332.3,
WISEA J221757.86+143214.7,
PGC 1460638,
PGC 370739,
WISEA J222152.30-285532.7,
PGC 735783,
PGC358645,
PGC 627823,
PGC 253236,
PGC 1144177,
PGC 1144284,
PGC 823108,
PGC479548,
LCRS B222412.3-420441,
PGC 571612,
PGC 705798,
PGC 363700,
PGC 786714,
PGC 334300,
PGC 358661,
PGC 252903,
PGC 893714,
WISEA J223148.94+324654.9,
PGC 2011974,
PGC 631835,
GALEXASC J223241.14-623958.4,
PGC341408,
WISEA J223244.90-055056.1,
PGC1039710,
PGC 404859,
PGC 1033764,
PGC 964080,
PGC 964093,
PGC1499605,
PGC357236,
PGC 895096,
PGC 095092,
PGC 913040,
PGC 292389,
WISEA J223554.00+183239.1,
PGC 1562770,
PGC 287140,
PGC 434487,
PGC 1771233,
PGC 1102554,
PGC 1102670,
PGC 503753,
PGC 912680,
PGC 912664,
PGC 820726,
PGC 820748,
PGC 354230,
PGC 2052000,
PGC 1246461,
PGC 1246508,
PGC 620850,
WISEA J224356.14+084202.8,
PGC 1352017,
PGC 1125416,
PGC 1125433,
PGC 594504,
PGC 335578,
WISEA J224518.39-630731.3,
PGC 314954,
PGC 260279,
PGC 486573,
PGC 451852,
PGC 269659,
PGC1419661,
PGC581982,
PGC 681131,
PGC 922373,
PGC 922353,
PGC 1107326,
PGC130800,
PGC 531935,
PGC361634,
PGC 711110,
PGC 610592,
PGC1372324,
PGC 913873,
PGC 441642,
PGC 435150,
PGC 1887220,
WISEA J225634.48+300120.3,
PGC 654458,
6dF J2257050-350049,
PGC 760495,
PGC 760524,
PGC1374550,
PGC 371358,
WISEA J230024.39-650222.3,
PGC127681,
WISEA J230220.58-692229.5,
2dFGRS S537Z003,
PGC 214904,
WISEA J230619.79+052841.7,
PGC 290202,
PGC 860095,
WISEA J230819.89-563532.4,
PGC 398882,
PGC 303953,
PGC 486080,
PGC 903987,
PGC 685763,
PGC323841,
PGC 095249,
PGC 095248,
PGC1420538,
PGC 711429,
PGC 924054,
PGC 3097927,
PGC345761,
PGC 1200721,
PGC 1200653,
PGC 320309,
PGC 562408,
PGC 1748834,
LSBC F535-V01,
PGC 1148667,
PGC 773773,
PGC 095000,
2MASS J23160578-5511515,
PGC 504610,
PGC 3098202,
PGC 409575,
PGC 1255692,
PGC 651506,
PGC 301333,
PGC325778,
PGC 292021,
PGC 509848,
PGC 095176,
WISEA J232938.96-160054.0,
WISEA J232939.70-160108.3,
PGC 903650,
PGC 134552,
PGC 1104944,
PGC 1104957,
WISEA J233116.69-363041.8,
PGC 635944,
PGC 662887,
PGC336053,
PGC 508983,
GALEXASC J233407.97+163517.9,
PGC 1512238,
PGC 763370,
PGC 893298,
PGC 893260,
PGC128346,
PGC 275019,
WISEA J233650.16-341408.8,
PGC 665176,
WISEA J233802.04+125938.0,
PGC 1420581,
PGC 1420539,
PGC 898647,
PGC 898678,
PGC 808023,
PGC 771686,
WISEA J233951.59+070420.2,
PGC 785980,
WISEA J234013.03-041220.5,
PGC 1061422,
WISEA J234013.77-041306.4,
PGC 1727503,
PGC 533287,
PGC 131826,
PGC462487,
PGC 132666,
PGC 295970,
PGC 819777,
PGC095109,
PGC 607241,
PGC 638132,
PGC507537,
PGC 630252,
PGC 440904,
PGC 304332,
PGC 1110812,
PGC 1110914,
PGC 328194,
PGC 640346,
PGC 1116616,
PGC 1116670,
PGC 1739704,
PGC 1026275,
PGC 372112,
PGC 342853,
PGC 652624,
WISEA J235301.23-374710.7,
PGC 762890,
WISEA J235311.07-432304.1,
PGC502074,
PGC 656158,
PGC 863392,
PGC 653017,
PGC 795342,
PGC 1315311,
WISEA J235659.46-050804.3,
PGC 1048862,
PGC 693343,
PGC 608418,
PGC 703226,
2MASX J23590767+0416158,
PGC 756023,
2MASS J08481098+2929350,
2MASS J08494389+5709111,
2MASS J08533874+4043473,
WISEA J183125.10+335547.2,
2MASS J00021759-2309423,
WISEA J210346.26-894711.2,
WISEA J172910.97-891327.0,
WISEA J062759.80-871240.6,
2MASX J17071240-8705515,
2MASS J16400067-8556131,
PGC 221297,
2MASS J09453185-8307017,
WISEA J023051.31-813655.2,
WISEA J202356.40-813001.8,
2MASS J17285811-8101240,
WISEA J145146.02-805517.9,
PGC 231103,
PGC 232263,
2MASS J05353776-7754555,
WISEA J091905.24-772827.9,
PGC 236006,
2MASS J16142746-7721057,
WISEA J190040.51-770028.6,
WISEA J014856.09-764352.3,
2MASS J11490360-7638504,
2MASS J05071891-7622387,
WISEA J135718.44-761718.5,
PGC 242319,
PGC 244351,
WISEA J140213.95-752624.4,
PGC 244994,
2MASS J15213456-7513393,
PGC 246365,
PGC 246528,
WISEA J080005.56-750324.9,
WISEA J170032.29-743833.5,
PGC 250122,
WISEA J171137.16-734247.8,
2MASS J15540837-7328031,
PGC 256348,
2MASX J15225891-7252360,
2MASS J16303774-7249359,
2MASS J16141179-7248102,
PGC 260860,
2MASX J18220580-7230441,
2MASS J08563091-7226588,
WISEA J085630.34-722654.9,
WKK 1739,
WISEA J165258.06-721001.6,
2MASS J10531859-7150196,
PGC 267928,
WISEA J082338.55-713808.5,
PGC 273498,
2MASS J10283236-7018050,
WISEA J214132.32-700205.0,
WISEA J164130.38-695149.2,
PGC 277096,
PGC 279970,
2MASS J06273840-6822592,
PGC 292231,
2MASS J16101626-6710281,
2MASS J18044710-6704248,
2MFGC 14374,
WISEA J000927.78-655106.4,
2MASS J21035812-6546236,
WISEA J081908.25-654508.9,
WISEA J210604.83-653944.0,
WISEA J201446.14-650705.6,
PGC 316615,
2MASS J16363035-6457356,
PGC 320699,
LEDA 075739,
WISEA J083216.45-591030.1,
WISEA J234642.29-642540.2,
WISEA J062458.70-642536.4,
2MASS J04000263-6411117,
PGC 325416,
PGC 327710,
2MASX J18352306-6347592,
PGC 330487,
WISEA J181227.96-633058.4,
2MASS J16554054-6256567,
WISEA J180342.73-625118.0,
WISEA J012930.04-625003.2,
WISEA J172724.84-623040.8,
WISEA J164520.26-620921.7,
WISEA J084237.34-612611.1,
WISEA J173807.77-611357.4,
WISEA J005522.39-610855.4,
LEDA 179092,
PGC 361110,
2MASS J04383129-5916286,
2MASS J06454592-5914415,
WISEA J083216.18-591024.3,
PGC 378697,
WISEA J071409.49-581555.4,
WISEA J072550.77-573644.8,
WISEA J193132.58-572529.0,
2MASS J08030181-5720193,
2MASS J07422376-5718217,
PGC 395597,
PGC 407592,
2MASS J07563810-5517478,
2MASS J22325105-5451562,
WISEA J005445.10-541849.6,
2MASS J18110251-5413239,
WISEA J051656.99-540912.7,
WISEA J175654.08-535309.1,
PGC 427247,
WISEA J205133.46-533756.0,
WISEA J225055.22-525945.2,
WISEA J181929.12-524210.4,
WISEA J062117.16-523903.7,
PGC 441034,
PGC 447175,
PGC 450430,
WISEA J120609.96-515755.7,
2MASS J19344538-5156451,
WISEA J184013.68-513123.8,
PGC 461433,
DENIS J135625.5-503531,
WISEA J122740.87-501911.0,
GALEXASC J200046.04-493708.2,
PGC 475495,
WISEA J194109.67-493048.5,
WISEA J132708.57-491413.7,
2MASS J12001331-4913538,
2MASS J12583756-4833209,
2MASX J12583663-4833194,
WISEA J142801.34-475345.0,
WISEA J131752.54-415642.1,
2MASX J12400983-4826094,
2MASS J00010606-4808457,
WISEA J115042.06-480734.2,
2MASS J14280166-4753423,
WISEA J192152.83-475325.6,
WISEA J104034.34-474702.7,
WISEA J105316.43-473400.1,
PGC 499712,
PGC 503814,
2MASS J13392348-4716176,
PGC 507576,
2MASX J19350279-4701111,
WISEA J132103.07-465347.0,
WISEA J111502.45-465239.6,
2MASS J06393449-4642554,
WISEA J121356.83-463414.5,
2MASS J12234270-4619165,
WISEA J123212.14-455501.2,
PGC 521680,
WISEA J105147.53-454421.6,
IRAS 00406-4547,
2MASS J14123430-4452046,
WISEA J130930.84-444639.4,
PGC 537798,
WISEA J014056.59-440159.5,
WISEA J105510.60-435604.8,
PGC 544726,
WISEA J184817.52-434126.3,
WISEA J124952.94-432542.9,
PGC 549975,
WISEA J113411.67-431452.1,
PGC 551751,
2MASS J10102520-4259265,
WISEA J073914.52-424510.5,
WISEA J184846.00-423856.6,
2MASX J10271010-4236245,
WISEA J125928.66-423509.0,
2MASS J13133175-4234203,
WISEA J124413.97-423250.2,
2MASS J14135746-4210593,
WISEA J131753.21-415636.9,
WISEA J071128.66-413008.8,
LCRS B025746.8-413226,
WISEA J071233.81-402914.3,
WISEA J132239.87-400415.6,
WISEA J142145.64-411228.3,
PGC 577988,
PGC 578080,
WISEA J150816.33-410822.4,
WISEA J112824.48-410442.9,
WISEA J194738.91-410110.6,
2MASS J07230322-4048402,
WISEA J071237.48-402856.5,
PGC 587221,
WISEA J144648.82-402013.9,
2MASS J13224026-4004091,
PGC 591893,
WISEA J194926.51-395652.1,
WISEA J190941.94-395101.6,
WISEA J155714.21-394833.1,
GALEXASC J200004.59-391409.4,
WISEA J190001.10-383144.4,
2MASS J20482373-3823108,
2MASS J18372599-3821422,
2MASS J15192900-3820054,
WISEA J103826.91-381453.9,
LEDA 611254,
WISEA J041452.19-375917.0,
PGC 615691,
WISEA J145011.92-374433.2,
WISEA J160218.83-374429.7,
2MFGC 12201,
WISEA J102848.13-372850.0,
PGC 626011,
WISEA J131436.87-362818.2,
PGC 626714,
WISEA J061711.73-370748.1,
2MASX J13413861-3703436,
WISEA J094928.83-365839.7,
PGC 630728,
2MASS J13512562-3649469,
WISEA J155314.84-364943.8,
WISEA J214603.81-364527.0,
WISEA J143122.64-362833.6,
WISEA J131437.45-362821.4,
WISEA J194502.32-361518.0,
2MASS J14444210-3606539,
2MASS J23242619-3557083,
WISEA J203052.21-355429.1,
WISEA J155009.11-345930.2,
WISEA J225128.12-345842.6,
LEDA 141154,
CGMW 4-2667,
CGMW 4-2360,
2MASS J19341145-3406190,
WISEA J144502.52-335337.0,
WISEA J064953.98-332435.2,
WISEA J041452.16-332028.3,
PGC 679445,
WISEA J160732.95-330408.7,
CGMW 4-2363,
PGC 685126,
WISEA J183300.73-324856.0,
CGMW 4-1401,
WISEA J094949.23-322655.3,
2MASX J22003022-3044218,
WISEA J092817.75-322356.6,
WISEA J133057.11-321613.3,
WISEA J210133.23-321547.1,
WISEA J095634.65-320456.5,
IRAS 12131-3142,
PGC 711723,
WISEA J220030.65-304422.9,
2MASX J19580431-3042413,
PGC 716215,
WISEA J143039.38-301856.1,
WISEA J211619.82-300655.2,
WISEA J020928.54-300647.9,
PGC 721372,
WISEA J215949.29-292635.7,
WISEA J215949.28-292642.5,
WISEA J192842.04-281747.7,
WISEA J065855.93-291651.3,
CGMW 4-2444,
2MASS J03455586-2903018,
WISEA J020810.08-285210.4,
WISEA J152235.51-283534.7,
WISEA J192841.47-281745.2,
WISEA J060845.44-275514.9,
2MASX J19475534-2749091,
WISEA J151245.42-273252.1,
WISEA J213154.09-272534.3,
2MASS J22084201-2716222,
WISEA J231602.65-265004.9,
WISEA J192530.20-264132.9,
PGC 767089,
WISEA J193324.78-261810.4,
2MASX J19332527-2618086,
WISEA J100851.05-220926.3,
PGC 775137,
WISEA J110519.66-250911.6,
WISEA J200501.82-250615.0,
WISEA J115017.05-245020.1,
2MASS J22352528-2447300,
WISEA J004031.16-242316.0,
2MASS J20103218-2352391,
2MASX J00220203-2350117,
WISEA J232151.79-234451.3,
WISEA J100225.78-233826.3,
CGMW 4-7019,
WISEA J120745.39-230748.8,
WISEA J041246.96-230552.8,
2MASX J20204712-2237463,
PGC 811172,
2MASX J00533692-2230247,
2MASX J18575177-2221085,
WISEA J100850.82-220934.7,
WISEA J233119.73-220611.9,
2MASS J19461731-2147573,
WISEA J201721.31-214603.6,
GALEXASC J235153.52-214421.5,
WISEA J232419.10-214414.2,
2MASX J20110084-2136122,
WISEA J083424.63-212153.1,
PGC 834708,
WISEA J212313.61-204625.0,
PGC 842780,
WISEA J055659.54-202142.7,
PGC 844081,
2MASS J09072729-2010509,
WISEA J201300.84-194220.4,
WISEA J083610.02-192542.9,
PGC 856190,
2MASS J15353941-1907507,
WISEA J043043.89-190656.5,
WISEA J202516.88-181953.6,
2MASS J12584101-1814296,
WISEA J162852.58-175809.3,
WISEA J092727.05-175715.0,
WISEA J143016.40-175114.4,
WISEA J125718.97-173731.7,
WISEA J200023.66-172909.2,
GALEXASC J130117.70-172041.1,
WISEA J051411.86-171750.7,
WISEA J163112.07-171627.2,
2MASX J20093795-1704030,
2MASS J15593825-1703015,
2MASS J00302522-1702085,
WISEA J053927.81-170102.5,
WISEA J043150.01-162710.0,
2MASX J20235185-1608223,
2MASS J21301799-1601536,
WISEA J111714.70-160141.9,
WISEA J122534.53-154224.7,
WISEA J214042.99-153306.6,
WISEA J132835.98-151356.8,
WISEA J063414.12-143555.8,
